MassiveID	filename	SampleType	SampleTypeSub1	NCBITaxonomy	YearOfAnalysis	SampleCollectionMethod	SampleExtractionMethod	InternalStandardsUsed	MassSpectrometer	IonizationSourceAndPolarity	ChromatographyAndPhase	SubjectIdentifierAsRecorded	AgeInYears	BiologicalSex	UBERONBodyPartName	TermsofPosition	HealthStatus	DOIDCommonName	ComorbidityListDOIDIndex	SampleCollectionDateandTime	Country	HumanPopulationDensity	LatitudeandLongitude	DepthorAltitudeMeters	qiita_sample_name	UniqueSubjectID	LifeStage	UBERONOntologyIndex	DOIDOntologyIndex	NCBIRank	NCBIDivision	ENVOEnvironmentBiome	ENVOEnvironmentMaterial	ENVOEnvironmentBiomeIndex	ENVOEnvironmentMaterialIndex
MSV000095657	cecum_20.mzML	animal	tissue	10090|Mus musculus	2024	liquid	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)		0.15	female	caecum			primary bacterial infectious disease			United States of America														
MSV000095657	cecum_21.mzML	animal	tissue	10090|Mus musculus	2024	liquid	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)		0.15	female	caecum			primary bacterial infectious disease			United States of America														
MSV000095657	cecum_22.mzML	animal	tissue	10090|Mus musculus	2024	liquid	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)		0.15	female	caecum			primary bacterial infectious disease			United States of America														
MSV000095657	cecum_23.mzML	animal	tissue	10090|Mus musculus	2024	liquid	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)		0.15	female	caecum			primary bacterial infectious disease			United States of America														
MSV000095657	cecum_24.mzML	animal	tissue	10090|Mus musculus	2024	liquid	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)		0.15	male	caecum			primary bacterial infectious disease			United States of America														
MSV000095657	cecum_25.mzML	animal	tissue	10090|Mus musculus	2024	liquid	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)		0.15	male	caecum			primary bacterial infectious disease			United States of America														
MSV000095657	cecum_26.mzML	animal	tissue	10090|Mus musculus	2024	liquid	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)		0.15	male	caecum			primary bacterial infectious disease			United States of America														
MSV000095657	cecum_27.mzML	animal	tissue	10090|Mus musculus	2024	liquid	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)		0.15	male	caecum			primary bacterial infectious disease			United States of America														
MSV000095657	cecum_28.mzML	animal	tissue	10090|Mus musculus	2024	liquid	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)		0.15	male	caecum			primary bacterial infectious disease			United States of America														
MSV000095657	cecum_3.mzML	animal	tissue	10090|Mus musculus	2024	liquid	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)		0.15	female	caecum			primary bacterial infectious disease			United States of America														
MSV000095657	cecum_4.mzML	animal	tissue	10090|Mus musculus	2024	liquid	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)		0.15	female	caecum			primary bacterial infectious disease			United States of America														
MSV000095657	cecum_5.mzML	animal	tissue	10090|Mus musculus	2024	liquid	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)		0.15	male	caecum			primary bacterial infectious disease			United States of America														
MSV000095657	cecum_7.mzML	animal	tissue	10090|Mus musculus	2024	liquid	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)		0.15	male	caecum			primary bacterial infectious disease			United States of America														
MSV000095657	cecum_8.mzML	animal	tissue	10090|Mus musculus	2024	liquid	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)		0.15	male	caecum			primary bacterial infectious disease			United States of America														
MSV000095657	cecum_9.mzML	animal	tissue	10090|Mus musculus	2024	liquid	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)		0.15	male	caecum			primary bacterial infectious disease			United States of America														
MSV000095657	pool_qc_cecum_1.mzML	blank_QC	blank_QC	10090|Mus musculus	2024	liquid	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																								
MSV000095657	pool_qc_cecum_2.mzML	blank_QC	blank_QC	10090|Mus musculus	2024	liquid	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																								
MSV000095657	pool_qc_cecum_3.mzML	blank_QC	blank_QC	10090|Mus musculus	2024	liquid	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																								
MSV000095657	pool_qc_cecum_4.mzML	blank_QC	blank_QC	10090|Mus musculus	2024	liquid	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																								
MSV000095657	pool_qc_cecum_5.mzML	blank_QC	blank_QC	10090|Mus musculus	2024	liquid	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																								
MSV000095657	pool_qc_cecum_6.mzML	blank_QC	blank_QC	10090|Mus musculus	2024	liquid	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																								
MSV000095657	pool_qc_cecum_7.mzML	blank_QC	blank_QC	10090|Mus musculus	2024	liquid	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																								
MSV000095657	sixmix_1.mzML	blank_QC	blank_QC	10090|Mus musculus	2024	liquid	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																								
MSV000095657	sixmix_2.mzML	blank_QC	blank_QC	10090|Mus musculus	2024	liquid	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																								
MSV000095657	sixmix_3.mzML	blank_QC	blank_QC	10090|Mus musculus	2024	liquid	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																								
MSV000095657	sixmix_4.mzML	blank_QC	blank_QC	10090|Mus musculus	2024	liquid	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																								
