MassiveID	filename	SampleType	SampleTypeSub1	NCBITaxonomy	YearOfAnalysis	SampleCollectionMethod	SampleExtractionMethod	InternalStandardsUsed	MassSpectrometer	IonizationSourceAndPolarity	ChromatographyAndPhase	SubjectIdentifierAsRecorded	AgeInYears	BiologicalSex	UBERONBodyPartName	TermsofPosition	HealthStatus	DOIDCommonName	ComorbidityListDOIDIndex	SampleCollectionDateandTime	Country	HumanPopulationDensity	LatitudeandLongitude	DepthorAltitudeMeters	qiita_sample_name	UniqueSubjectID	LifeStage	UBERONOntologyIndex	DOIDOntologyIndex	ATTRIBUTE_strain	ATTRIBUTE_strain_name	ATTRIBUTE_country	ATTRIBUTE_substrate	ATTRIBUTE_media
MSV000088196	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	1855305|Roseateles sp. YR242	2021	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	Roseateles sp. YR242_P1R1A12	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/29/2021 - 10/07/2021	United States of America	not applicable	not applicable	not applicable	not specified	MSV000088196_Roseateles sp. YR242_P1R1A12	not applicable	not applicable	not applicable	Roseateles sp. YR242	Roseateles sp. YR242	not specified	not specified	R2A
MSV000088196	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	1761758|Bacillus sp. BC15	2021	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	Bacillus sp. BC15_P1R1B1	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/29/2021 - 10/07/2021	United States of America	not applicable	not applicable	not applicable	not specified	MSV000088196_Bacillus sp. BC15_P1R1B1	not applicable	not applicable	not applicable	Bacillus sp. BC15	Bacillus sp. BC15	not specified	not specified	R2A
MSV000088196	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	2512152|Variovorax sp. BK460	2021	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	Variovorax sp. BK460_P1R1B2	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/29/2021 - 10/07/2021	United States of America	not applicable	not applicable	not applicable	not specified	MSV000088196_Variovorax sp. BK460_P1R1B2	not applicable	not applicable	not applicable	Variovorax sp. BK460	Variovorax sp. BK460	not specified	not specified	R2A
MSV000088196	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	1144321|Pseudomonas sp. GM102	2021	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	Pseudomonas sp. GM102_P1R1B3	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/29/2021 - 10/07/2021	United States of America	not applicable	not applicable	not applicable	not specified	MSV000088196_Pseudomonas sp. GM102_P1R1B3	not applicable	not applicable	not applicable	Pseudomonas sp. GM102	Pseudomonas sp. GM102	not specified	not specified	R2A
MSV000088196	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	1144332|Pseudomonas sp. GM50	2021	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	Pseudomonas sp. GM50_P1R1B4	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/29/2021 - 10/07/2021	United States of America	not applicable	not applicable	not applicable	not specified	MSV000088196_Pseudomonas sp. GM50_P1R1B4	not applicable	not applicable	not applicable	Pseudomonas sp. GM50	Pseudomonas sp. GM50	not specified	not specified	R2A
MSV000088196	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	2135748|Pseudomonas sp. GV012	2021	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	Pseudomonas sp. GV012_P1R1B5	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/29/2021 - 10/07/2021	United States of America	not applicable	not applicable	not applicable	not specified	MSV000088196_Pseudomonas sp. GV012_P1R1B5	not applicable	not applicable	not applicable	Pseudomonas sp. GV012	Pseudomonas sp. GV012	not specified	not specified	R2A
MSV000088196	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	2135753|Pseudomonas sp. GV058	2021	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	Pseudomonas sp. GV058_P1R1B6	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/29/2021 - 10/07/2021	United States of America	not applicable	not applicable	not applicable	not specified	MSV000088196_Pseudomonas sp. GV058_P1R1B6	not applicable	not applicable	not applicable	Pseudomonas sp. GV058	Pseudomonas sp. GV058	not specified	not specified	R2A
MSV000088196	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	2135755|Pseudomonas sp. GV077	2021	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	Pseudomonas sp. GV077_P1R1B7	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/29/2021 - 10/07/2021	United States of America	not applicable	not applicable	not applicable	not specified	MSV000088196_Pseudomonas sp. GV077_P1R1B7	not applicable	not applicable	not applicable	Pseudomonas sp. GV077	Pseudomonas sp. GV077	not specified	not specified	R2A
MSV000088196	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	1884380|Paenibacillus sp. OK003	2021	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	Paenibacillus sp. OK003_P1R1B8	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/29/2021 - 10/07/2021	United States of America	not applicable	not applicable	not applicable	not specified	MSV000088196_Paenibacillus sp. OK003_P1R1B8	not applicable	not applicable	not applicable	Paenibacillus sp. OK003	Paenibacillus sp. OK003	not specified	not specified	R2A
MSV000088196	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	1801619|Collimonas sp. OK412	2021	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	Collimonas sp. OK412_P1R1B9	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/29/2021 - 10/07/2021	United States of America	not applicable	not applicable	not applicable	not specified	MSV000088196_Collimonas sp. OK412_P1R1B9	not applicable	not applicable	not applicable	Collimonas sp. OK412	Collimonas sp. OK412	not specified	not specified	R2A
MSV000088196	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	2135587|Pseudomonas sp. OV221	2021	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	Pseudomonas sp. OV221_P1R1B10	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/29/2021 - 10/07/2021	United States of America	not applicable	not applicable	not applicable	not specified	MSV000088196_Pseudomonas sp. OV221_P1R1B10	not applicable	not applicable	not applicable	Pseudomonas sp. OV221	Pseudomonas sp. OV221	not specified	not specified	R2A
MSV000088196	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	2135596|Pseudomonas sp. OV657	2021	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	Pseudomonas sp. OV657_P1R1B11	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/29/2021 - 10/07/2021	United States of America	not applicable	not applicable	not applicable	not specified	MSV000088196_Pseudomonas sp. OV657_P1R1B11	not applicable	not applicable	not applicable	Pseudomonas sp. OV657	Pseudomonas sp. OV657	not specified	not specified	R2A
MSV000088196	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	1884386|Variovorax sp. YR266	2021	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	Variovorax sp. YR266_P1R1B12	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/29/2021 - 10/07/2021	United States of America	not applicable	not applicable	not applicable	not specified	MSV000088196_Variovorax sp. YR266_P1R1B12	not applicable	not applicable	not applicable	Variovorax sp. YR266	Variovorax sp. YR266	not specified	not specified	R2A
MSV000088196	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	1144308|Brevibacillus sp. BC25	2021	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	Brevibacillus sp. BC25_P1R1C1	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/29/2021 - 10/07/2021	United States of America	not applicable	not applicable	not applicable	not specified	MSV000088196_Brevibacillus sp. BC25_P1R1C1	not applicable	not applicable	not applicable	Brevibacillus sp. BC25	Brevibacillus sp. BC25	not specified	not specified	R2A
MSV000088196	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	2512134|Paenibacillus sp. BK673	2021	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	Paenibacillus sp. BK673_P1R1C2	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/29/2021 - 10/07/2021	United States of America	not applicable	not applicable	not applicable	not specified	MSV000088196_Paenibacillus sp. BK673_P1R1C2	not applicable	not applicable	not applicable	Paenibacillus sp. BK673	Paenibacillus sp. BK673	not specified	not specified	R2A
MSV000088196	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	1144322|Pseudomonas sp. GM16	2021	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	Pseudomonas sp. GM16_P1R1C3	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/29/2021 - 10/07/2021	United States of America	not applicable	not applicable	not applicable	not specified	MSV000088196_Pseudomonas sp. GM16_P1R1C3	not applicable	not applicable	not applicable	Pseudomonas sp. GM16	Pseudomonas sp. GM16	not specified	not specified	R2A
MSV000088196	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	1144334|Pseudomonas sp. GM60	2021	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	Pseudomonas sp. GM60_P1R1C4	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/29/2021 - 10/07/2021	United States of America	not applicable	not applicable	not applicable	not specified	MSV000088196_Pseudomonas sp. GM60_P1R1C4	not applicable	not applicable	not applicable	Pseudomonas sp. GM60	Pseudomonas sp. GM60	not specified	not specified	R2A
MSV000088196	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	2135749|Pseudomonas sp. GV021	2021	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	Pseudomonas sp. GV021_P1R1C5	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/29/2021 - 10/07/2021	United States of America	not applicable	not applicable	not applicable	not specified	MSV000088196_Pseudomonas sp. GV021_P1R1C5	not applicable	not applicable	not applicable	Pseudomonas sp. GV021	Pseudomonas sp. GV021	not specified	not specified	R2A
MSV000088196	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	2135577|Pseudomonas sp. GV062	2021	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	Pseudomonas sp. GV062_P1R1C6	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/29/2021 - 10/07/2021	United States of America	not applicable	not applicable	not applicable	not specified	MSV000088196_Pseudomonas sp. GV062_P1R1C6	not applicable	not applicable	not applicable	Pseudomonas sp. GV062	Pseudomonas sp. GV062	not specified	not specified	R2A
MSV000088196	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	2135578|Pseudomonas sp. GV082	2021	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	Pseudomonas sp. GV082_P1R1C7	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/29/2021 - 10/07/2021	United States of America	not applicable	not applicable	not applicable	not specified	MSV000088196_Pseudomonas sp. GV082_P1R1C7	not applicable	not applicable	not applicable	Pseudomonas sp. GV082	Pseudomonas sp. GV082	not specified	not specified	R2A
MSV000088196	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	1761766|Bacillus sp. OK061	2021	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	Bacillus sp. OK061_P1R1C8	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/29/2021 - 10/07/2021	United States of America	not applicable	not applicable	not applicable	not specified	MSV000088196_Bacillus sp. OK061_P1R1C8	not applicable	not applicable	not applicable	Bacillus sp. OK061	Bacillus sp. OK061	not specified	not specified	R2A
MSV000088196	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	2135730|Rhodococcus sp. OK551	2021	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	Rhodococcus sp. OK551_P1R1C9	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/29/2021 - 10/07/2021	United States of America	not applicable	not applicable	not applicable	not specified	MSV000088196_Rhodococcus sp. OK551_P1R1C9	not applicable	not applicable	not applicable	Rhodococcus sp. OK551	Rhodococcus sp. OK551	not specified	not specified	R2A
MSV000088196	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	2135589|Pseudomonas sp. OV286	2021	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	Pseudomonas sp. OV286_P1R1C10	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/29/2021 - 10/07/2021	United States of America	not applicable	not applicable	not applicable	not specified	MSV000088196_Pseudomonas sp. OV286_P1R1C10	not applicable	not applicable	not applicable	Pseudomonas sp. OV286	Pseudomonas sp. OV286	not specified	not specified	R2A
MSV000088196	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	1882826|Variovorax sp. OV700	2021	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	Variovorax sp. OV700_P1R1C11	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/29/2021 - 10/07/2021	United States of America	not applicable	not applicable	not applicable	not specified	MSV000088196_Variovorax sp. OV700_P1R1C11	not applicable	not applicable	not applicable	Variovorax sp. OV700	Variovorax sp. OV700	not specified	not specified	R2A
MSV000088196	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	1761791|Lysobacter sp. YR284	2021	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	Lysobacter sp. YR284_P1R1C12	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/29/2021 - 10/07/2021	United States of America	not applicable	not applicable	not applicable	not specified	MSV000088196_Lysobacter sp. YR284_P1R1C12	not applicable	not applicable	not applicable	Lysobacter sp. YR284	Lysobacter sp. YR284	not specified	not specified	R2A
MSV000088196	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	2587122|Mitsuaria sp. BK037	2021	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	Mitsuaria sp. BK037_P1R1D1	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/29/2021 - 10/07/2021	United States of America	not applicable	not applicable	not applicable	not specified	MSV000088196_Mitsuaria sp. BK037_P1R1D1	not applicable	not applicable	not applicable	Mitsuaria sp. BK037	Mitsuaria sp. BK037	not specified	not specified	R2A
MSV000088196	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	2135714|Pedobacter sp. CF074	2021	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	Pedobacter sp. CF074_P1R1D2	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/29/2021 - 10/07/2021	United States of America	not applicable	not applicable	not applicable	not specified	MSV000088196_Pedobacter sp. CF074_P1R1D2	not applicable	not applicable	not applicable	Pedobacter sp. CF074	Pedobacter sp. CF074	not specified	not specified	R2A
MSV000088196	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	1144324|Pseudomonas sp. GM18	2021	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	Pseudomonas sp. GM18_P1R1D3	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/29/2021 - 10/07/2021	United States of America	not applicable	not applicable	not applicable	not specified	MSV000088196_Pseudomonas sp. GM18_P1R1D3	not applicable	not applicable	not applicable	Pseudomonas sp. GM18	Pseudomonas sp. GM18	not specified	not specified	R2A
MSV000088196	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	1144335|Pseudomonas sp. GM67	2021	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	Pseudomonas sp. GM67_P1R1D4	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/29/2021 - 10/07/2021	United States of America	not applicable	not applicable	not applicable	not specified	MSV000088196_Pseudomonas sp. GM67_P1R1D4	not applicable	not applicable	not applicable	Pseudomonas sp. GM67	Pseudomonas sp. GM67	not specified	not specified	R2A
MSV000088196	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	2135761|Flavobacterium sp. GV030	2021	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	Flavobacterium sp. GV030_P1R1D5	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/29/2021 - 10/07/2021	United States of America	not applicable	not applicable	not applicable	not specified	MSV000088196_Flavobacterium sp. GV030_P1R1D5	not applicable	not applicable	not applicable	Flavobacterium sp. GV030	Flavobacterium sp. GV030	not specified	not specified	R2A
MSV000088196	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	2135762|Flavobacterium sp. GV063	2021	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	Flavobacterium sp. GV063_P1R1D6	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/29/2021 - 10/07/2021	United States of America	not applicable	not applicable	not applicable	not specified	MSV000088196_Flavobacterium sp. GV063_P1R1D6	not applicable	not applicable	not applicable	Flavobacterium sp. GV063	Flavobacterium sp. GV063	not specified	not specified	R2A
MSV000088196	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	2135756|Pseudomonas sp. GV085	2021	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	Pseudomonas sp. GV085_P1R1D7	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/29/2021 - 10/07/2021	United States of America	not applicable	not applicable	not applicable	not specified	MSV000088196_Pseudomonas sp. GV085_P1R1D7	not applicable	not applicable	not applicable	Pseudomonas sp. GV085	Pseudomonas sp. GV085	not specified	not specified	R2A
MSV000088196	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	2135739|Bacillus sp. OK077	2021	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	Bacillus sp. OK077_P1R1D8	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/29/2021 - 10/07/2021	United States of America	not applicable	not applicable	not applicable	not specified	MSV000088196_Bacillus sp. OK077_P1R1D8	not applicable	not applicable	not applicable	Bacillus sp. OK077	Bacillus sp. OK077	not specified	not specified	R2A
MSV000088196	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	2135605|Chitinophaga sp. OK723	2021	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	Chitinophaga sp. OK723_P1R1D9	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/29/2021 - 10/07/2021	United States of America	not applicable	not applicable	not applicable	not specified	MSV000088196_Chitinophaga sp. OK723_P1R1D9	not applicable	not applicable	not applicable	Chitinophaga sp. OK723	Chitinophaga sp. OK723	not specified	not specified	R2A
