MassiveID	filename	SampleType	SampleTypeSub1	NCBITaxonomy	YearOfAnalysis	SampleCollectionMethod	SampleExtractionMethod	InternalStandardsUsed	MassSpectrometer	IonizationSourceAndPolarity	ChromatographyAndPhase	SubjectIdentifierAsRecorded	AgeInYears	BiologicalSex	UBERONBodyPartName	TermsofPosition	HealthStatus	DOIDCommonName	ComorbidityListDOIDIndex	SampleCollectionDateandTime	Country	HumanPopulationDensity	LatitudeandLongitude	DepthorAltitudeMeters	qiita_sample_name	UniqueSubjectID	LifeStage	UBERONOntologyIndex	DOIDOntologyIndex	NCBIRank	NCBIDivision	ENVOEnvironmentBiome	ENVOEnvironmentMaterial	ENVOEnvironmentBiomeIndex	ENVOEnvironmentMaterialIndex
MSV000096891	Terminal_ileum_18.mzML	animal	biofluid	10090|Mus musculus	2024.0	liquid	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)			female	ileum			primary bacterial infectious disease																	
MSV000096891	Terminal_ileum_17.mzML	animal	biofluid	10090|Mus musculus	2024.0	liquid	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)			female	ileum			primary bacterial infectious disease																	
MSV000096891	Terminal_ileum_16.mzML	animal	biofluid	10090|Mus musculus	2024.0	liquid	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)			female	ileum			primary bacterial infectious disease																	
MSV000096891	Terminal_ileum_15.mzML	animal	biofluid	10090|Mus musculus	2024.0	liquid	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)			female	ileum			primary bacterial infectious disease																	
MSV000096891	Terminal_ileum_14.mzML	animal	biofluid	10090|Mus musculus	2024.0	liquid	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)			male	ileum			primary bacterial infectious disease																	
MSV000096891	Terminal_ileum_13.mzML	animal	biofluid	10090|Mus musculus	2024.0	liquid	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)			male	ileum			primary bacterial infectious disease																	
MSV000096891	Terminal_ileum_12.mzML	animal	biofluid	10090|Mus musculus	2024.0	liquid	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)			male	ileum			primary bacterial infectious disease																	
MSV000096891	Terminal_ileum_11.mzML	animal	biofluid	10090|Mus musculus	2024.0	liquid	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)			male	ileum			primary bacterial infectious disease																	
MSV000096891	Terminal_ileum_10.mzML	animal	biofluid	10090|Mus musculus	2024.0	liquid	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)			male	ileum			primary bacterial infectious disease																	
MSV000096891	Terminal_ileum_1.mzML	animal	biofluid	10090|Mus musculus	2024.0	liquid	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)				ileum			primary bacterial infectious disease																	
MSV000096891	sixmix_4_terminal_ileum.mzML	blank_QC	blank_QC				methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																								
MSV000096891	sixmix_3_terminal_ileum.mzML	blank_QC	blank_QC				methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																								
MSV000096891	sixmix_2_terminal_ileum.mzML	blank_QC	blank_QC				methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																								
MSV000096891	sixmix_1_terminal_ileum.mzML	blank_QC	blank_QC				methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																								
MSV000096891	pool_terminal_ileum_7.mzML	blank_QC	blank_QC				methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																								
MSV000096891	pool_terminal_ileum_6.mzML	blank_QC	blank_QC				methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																								
MSV000096891	pool_terminal_ileum_5.mzML	blank_QC	blank_QC				methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																								
MSV000096891	pool_terminal_ileum_4.mzML	blank_QC	blank_QC				methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																								
MSV000096891	pool_terminal_ileum_3.mzML	blank_QC	blank_QC				methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																								
MSV000096891	pool_terminal_ileum_2.mzML	blank_QC	blank_QC				methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																								
MSV000096891	pool_terminal_ileum_1.mzML	blank_QC	blank_QC				methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																								
MSV000096891	Blank_6_terminal_ileum.mzML	blank_extraction	blank_extraction				methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																								
MSV000096891	Blank_5_terminal_ileum.mzML	blank_extraction	blank_extraction				methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																								
MSV000096891	Blank_4_terminal_ileum.mzML	blank_extraction	blank_extraction				methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																								
MSV000096891	Blank_3_terminal_ileum.mzML	blank_extraction	blank_extraction				methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																								
MSV000096891	Blank_2_terminal_ileum.mzML	blank_extraction	blank_extraction				methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																								
MSV000096891	Blank_1_terminal_ileum.mzML	blank_extraction	blank_extraction				methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																								
