MassiveID	filename	SampleType	SampleTypeSub1	NCBITaxonomy	YearOfAnalysis	SampleCollectionMethod	SampleExtractionMethod	InternalStandardsUsed	MassSpectrometer	IonizationSourceAndPolarity	ChromatographyAndPhase	SubjectIdentifierAsRecorded	AgeInYears	BiologicalSex	UBERONBodyPartName	TermsofPosition	HealthStatus	DOIDCommonName	ComorbidityListDOIDIndex	SampleCollectionDateandTime	Country	HumanPopulationDensity	LatitudeandLongitude	DepthorAltitudeMeters	qiita_sample_name	UniqueSubjectID	LifeStage	UBERONOntologyIndex	DOIDOntologyIndex	ATTRIBUTE_strain	ATTRIBUTE_strain_name	ATTRIBUTE_country	ATTRIBUTE_substrate	ATTRIBUTE_media
MSV000089813	PLT3_ISP2_A11.mzML	culture_bacterial	culture_bacterial	1931|Streptomyces sp.	2022	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	S-1314	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	06/14/2022 - 06/30/2022	United States of America	not applicable	not specified	not specified	not specified	MSV000089813_S-1314	not applicable	not applicable	not applicable	S-1314	Streptomyces sp.	not specified	not specified	ISP-2
MSV000089813	PLT3_ISP2_B1.mzML	culture_bacterial	culture_bacterial	1971|Streptomyces noursei	2022	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	S-1565	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	06/14/2022 - 06/30/2022	United States of America	not applicable	not specified	not specified	not specified	MSV000089813_S-1565	not applicable	not applicable	not applicable	S-1565	Streptomyces noursei	USA	soil	ISP-2
MSV000089813	PLT3_ISP2_B2.mzML	culture_bacterial	culture_bacterial	1931|Streptomyces sp.	2022	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	S-1813	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	06/14/2022 - 06/30/2022	United States of America	not applicable	not specified	not specified	not specified	MSV000089813_S-1813	not applicable	not applicable	not applicable	S-1813	Streptomyces sp.	not specified	not specified	ISP-2
MSV000089813	PLT3_ISP2_B3.mzML	culture_bacterial	culture_bacterial	1931|Streptomyces sp.	2022	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	S-1824	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	06/14/2022 - 06/30/2022	United States of America	not applicable	not specified	not specified	not specified	MSV000089813_S-1824	not applicable	not applicable	not applicable	S-1824	Streptomyces sp.	not specified	not specified	ISP-2
MSV000089813	PLT3_ISP2_B4.mzML	culture_bacterial	culture_bacterial	1931|Streptomyces sp.	2022	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	S-1833	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	06/14/2022 - 06/30/2022	United States of America	not applicable	not specified	not specified	not specified	MSV000089813_S-1833	not applicable	not applicable	not applicable	S-1833	Streptomyces sp.	not specified	not specified	ISP-2
MSV000089813	PLT3_ISP2_B5.mzML	culture_bacterial	culture_bacterial	1898|Streptomyces cacaoi subsp. cacaoi	2022	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	S-1868	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	06/14/2022 - 06/30/2022	United States of America	not applicable	not specified	not specified	not specified	MSV000089813_S-1868	not applicable	not applicable	not applicable	S-1868	Streptomyces cacaoi subsp. cacaoi	not specified	not specified	ISP-2
MSV000089813	PLT3_ISP2_B6.mzML	culture_bacterial	culture_bacterial	80858|Streptomyces thermotolerans	2022	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	WC-3628	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	06/14/2022 - 06/30/2022	United States of America	not applicable	not specified	not specified	not specified	MSV000089813_WC-3628	not applicable	not applicable	not applicable	WC-3628	Streptomyces thermotolerans	not specified	not specified	ISP-2
MSV000089813	PLT3_ISP2_B7.mzML	culture_bacterial	culture_bacterial	1906|Streptomyces fradiae	2022	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	WC-3719	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	06/14/2022 - 06/30/2022	United States of America	not applicable	not specified	not specified	not specified	MSV000089813_WC-3719	not applicable	not applicable	not applicable	WC-3719	Streptomyces fradiae	not specified	not specified	ISP-2
MSV000089813	PLT3_ISP2_B8.mzML	culture_bacterial	culture_bacterial	1950|Streptomyces peucetius subsp. peucetius	2022	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	WC-3868	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	06/14/2022 - 06/30/2022	United States of America	not applicable	not specified	not specified	not specified	MSV000089813_WC-3868	not applicable	not applicable	not applicable	WC-3868	Streptomyces peucetius subsp. peucetius	not specified	not specified	ISP-2
MSV000089813	PLT3_ISP2_B9.mzML	culture_bacterial	culture_bacterial	1464079|Streptomyces rimosus subsp. pseudoverticillatus	2022	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	WC-3896	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	06/14/2022 - 06/30/2022	United States of America	not applicable	not specified	not specified	not specified	MSV000089813_WC-3896	not applicable	not applicable	not applicable	WC-3896	Streptomyces rimosus subsp. pseudoverticillatus	not specified	not specified	ISP-2
MSV000089813	PLT3_ISP2_B10.mzML	culture_bacterial	culture_bacterial	68043|Streptomyces libani subsp. libani	2022	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	WC-3915	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	06/14/2022 - 06/30/2022	United States of America	not applicable	not specified	not specified	not specified	MSV000089813_WC-3915	not applicable	not applicable	not applicable	WC-3915	Streptomyces libani subsp. libani	Lebanon	soil	ISP-2
MSV000089813	PLT3_ISP2_B11.mzML	culture_bacterial	culture_bacterial	68237|Streptomyces mediolani	2022	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	WC-3934	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	06/14/2022 - 06/30/2022	United States of America	not applicable	not specified	not specified	not specified	MSV000089813_WC-3934	not applicable	not applicable	not applicable	WC-3934	Streptomyces mediolani	Italy	soil	ISP-2
MSV000089813	PLT3_ISP2_C1.mzML	culture_bacterial	culture_bacterial	67257|Streptomyces albus subsp. albus	2022	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	B-2445	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	06/14/2022 - 06/30/2022	United States of America	not applicable	not specified	not specified	not specified	MSV000089813_B-2445	not applicable	not applicable	not applicable	B-2445	Streptomyces albus subsp. albus	not specified	not specified	ISP-2
MSV000089813	PLT3_ISP2_C2.mzML	culture_bacterial	culture_bacterial	67257|Streptomyces albus subsp. albus	2022	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	B-2513	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	06/14/2022 - 06/30/2022	United States of America	not applicable	not specified	not specified	not specified	MSV000089813_B-2513	not applicable	not applicable	not applicable	B-2513	Streptomyces albus subsp. albus	not specified	not specified	ISP-2
MSV000089813	PLT3_ISP2_C3.mzML	culture_bacterial	culture_bacterial	1890|Streptomyces antibioticus subsp. antibioticus	2022	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	B-2770	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	06/14/2022 - 06/30/2022	United States of America	not applicable	not specified	not specified	not specified	MSV000089813_B-2770	not applicable	not applicable	not applicable	B-2770	Streptomyces antibioticus subsp. antibioticus	not specified	not specified	ISP-2
MSV000089813	PLT3_ISP2_C4.mzML	culture_bacterial	culture_bacterial	67351|Streptomyces californicus	2022	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	B-3320	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	06/14/2022 - 06/30/2022	United States of America	not applicable	not specified	not specified	not specified	MSV000089813_B-3320	not applicable	not applicable	not applicable	B-3320	Streptomyces californicus	not specified	not specified	ISP-2
MSV000089813	PLT3_ISP2_C5.mzML	culture_bacterial	culture_bacterial	1931|Streptomyces sp.	2022	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	B-24085	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	06/14/2022 - 06/30/2022	United States of America	not applicable	not specified	not specified	not specified	MSV000089813_B-24085	not applicable	not applicable	not applicable	B-24085	Streptomyces sp.	South Africa	peanut	ISP-2
MSV000089813	PLT3_ISP2_C6.mzML	culture_bacterial	culture_bacterial	67263|Streptomyces griseus subsp. griseus	2022	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	F-2227	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	06/14/2022 - 06/30/2022	United States of America	not applicable	not specified	not specified	not specified	MSV000089813_F-2227	not applicable	not applicable	not applicable	F-2227	Streptomyces griseus subsp. griseus	not specified	not specified	ISP-2
MSV000089813	PLT3_ISP2_C7.mzML	culture_bacterial	culture_bacterial	67263|Streptomyces griseus subsp. griseus	2022	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	F-5618	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	06/14/2022 - 06/30/2022	United States of America	not applicable	not specified	not specified	not specified	MSV000089813_F-5618	not applicable	not applicable	not applicable	F-5618	Streptomyces griseus subsp. griseus	not specified	not specified	ISP-2
MSV000089813	PLT3_ISP2_C8.mzML	culture_bacterial	culture_bacterial	132474|Streptomyces rimosus subsp rimosus	2022	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	B-2659	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	06/14/2022 - 06/30/2022	United States of America	not applicable	not specified	not specified	not specified	MSV000089813_B-2659	not applicable	not applicable	not applicable	B-2659	Streptomyces rimosus subsp rimosus	not specified	not specified	ISP-2
MSV000089813	PLT3_ISP2_C9.mzML	culture_bacterial	culture_bacterial	68042|Streptomyces hygroscopicus subsp. hygroscopicus	2022	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	B-1477	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	06/14/2022 - 06/30/2022	United States of America	not applicable	not specified	not specified	not specified	MSV000089813_B-1477	not applicable	not applicable	not applicable	B-1477	Streptomyces hygroscopicus subsp. hygroscopicus	not specified	not specified	ISP-2
MSV000089813	PLT3_ISP2_C10.mzML	culture_bacterial	culture_bacterial	1931|Streptomyces sp.	2022	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	F-2202	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	06/14/2022 - 06/30/2022	United States of America	not applicable	not specified	not specified	not specified	MSV000089813_F-2202	not applicable	not applicable	not applicable	F-2202	Streptomyces sp.	not specified	not specified	ISP-2
MSV000089813	PLT3_ISP2_C11.mzML	culture_bacterial	culture_bacterial	1931|Streptomyces sp.	2022	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	B-2400	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	06/14/2022 - 06/30/2022	United States of America	not applicable	not specified	not specified	not specified	MSV000089813_B-2400	not applicable	not applicable	not applicable	B-2400	Streptomyces sp.	not specified	not specified	ISP-2
MSV000089813	PLT3_ISP2_D1.mzML	culture_bacterial	culture_bacterial	1931|Streptomyces sp.	2022	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	WC-3742	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	06/14/2022 - 06/30/2022	United States of America	not applicable	not specified	not specified	not specified	MSV000089813_WC-3742	not applicable	not applicable	not applicable	WC-3742	Streptomyces sp.	Argentina	soil	ISP-2
MSV000089813	PLT3_ISP2_D2.mzML	culture_bacterial	culture_bacterial	1931|Streptomyces sp.	2022	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	ISP-5496	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	06/14/2022 - 06/30/2022	United States of America	not applicable	not specified	not specified	not specified	MSV000089813_ISP-5496	not applicable	not applicable	not applicable	ISP-5496	Streptomyces sp.	not specified	not specified	ISP-2
MSV000089813	PLT3_ISP2_D3.mzML	culture_bacterial	culture_bacterial	1931|Streptomyces sp.	2022	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	WC-3694	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	06/14/2022 - 06/30/2022	United States of America	not applicable	not specified	not specified	not specified	MSV000089813_WC-3694	not applicable	not applicable	not applicable	WC-3694	Streptomyces sp.	not specified	not specified	ISP-2
MSV000089813	PLT3_ISP2_D4.mzML	culture_bacterial	culture_bacterial	1931|Streptomyces sp.	2022	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	B-16309	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	06/14/2022 - 06/30/2022	United States of America	not applicable	not specified	not specified	not specified	MSV000089813_B-16309	not applicable	not applicable	not applicable	B-16309	Streptomyces sp.	not specified	not specified	ISP-2
MSV000089813	PLT3_ISP2_D5.mzML	culture_bacterial	culture_bacterial	67352|Kitasatospora purpeofusca	2022	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	ISP-5283	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	06/14/2022 - 06/30/2022	United States of America	not applicable	not specified	not specified	not specified	MSV000089813_ISP-5283	not applicable	not applicable	not applicable	ISP-5283	Kitasatospora purpeofusca	not specified	not specified	ISP-2
MSV000089813	PLT3_ISP2_D6.mzML	culture_bacterial	culture_bacterial	457430|Streptomyces filamentosus	2022	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	NRRL 11379	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	06/14/2022 - 06/30/2022	United States of America	not applicable	not specified	not specified	not specified	MSV000089813_NRRL 11379	not applicable	not applicable	not applicable	NRRL 11379	Streptomyces filamentosus	not specified	not specified	ISP-2
MSV000089813	PLT3_ISP2_D7.mzML	culture_bacterial	culture_bacterial	38300|Streptomyces pristinaespiralis	2022	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	NRRL 2958	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	06/14/2022 - 06/30/2022	United States of America	not applicable	not specified	not specified	not specified	MSV000089813_NRRL 2958	not applicable	not applicable	not applicable	NRRL 2958	Streptomyces pristinaespiralis	not specified	not specified	ISP-2
MSV000089813	PLT3_ISP2_D8.mzML	culture_bacterial	culture_bacterial	1223523|Streptomyces mobaraensis	2022	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	B-3729	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	06/14/2022 - 06/30/2022	United States of America	not applicable	not specified	not specified	not specified	MSV000089813_B-3729	not applicable	not applicable	not applicable	B-3729	Streptomyces mobaraensis	Japan	soil	ISP-2
MSV000089813	PLT3_ISP2_D9.mzML	culture_bacterial	culture_bacterial	394935|Chromobacterium haemolyticum	2022	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	B-11053	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	06/14/2022 - 06/30/2022	United States of America	not applicable	not specified	not specified	not specified	MSV000089813_B-11053	not applicable	not applicable	not applicable	B-11053	Chromobacterium haemolyticum	not specified	not specified	ISP-2
MSV000089813	PLT3_ISP2_D10.mzML	culture_bacterial	culture_bacterial	29910|Tolypocladium inflatum	2022	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	NRRL 8044	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	06/14/2022 - 06/30/2022	United States of America	not applicable	not specified	not specified	not specified	MSV000089813_NRRL 8044	not applicable	not applicable	not applicable	NRRL 8044	Tolypocladium inflatum	not specified	not specified	ISP-2
MSV000089813	PLT3_ISP2_D11.mzML	culture_bacterial	culture_bacterial	543527|Dactylosporangium variesporum	2022	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	B-16296	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	06/14/2022 - 06/30/2022	United States of America	not applicable	not specified	not specified	not specified	MSV000089813_B-16296	not applicable	not applicable	not applicable	B-16296	Dactylosporangium variesporum	not specified	not specified	ISP-2
MSV000089813	PLT3_ISP2_E1.mzML	culture_bacterial	culture_bacterial	171437|Tistrella mobilis	2022	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	B-50531	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	06/14/2022 - 06/30/2022	United States of America	not applicable	not specified	not specified	not specified	MSV000089813_B-50531	not applicable	not applicable	not applicable	B-50531	Tistrella mobilis	not specified	not specified	ISP-2
MSV000089813	PLT3_ISP2_E2.mzML	culture_bacterial	culture_bacterial	2001|Streptosporangium roseum subsp. roseum	2022	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2505	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	06/14/2022 - 06/30/2022	United States of America	not applicable	not specified	not specified	not specified	MSV000089813_2505	not applicable	not applicable	not applicable	2505	Streptosporangium roseum subsp. roseum	not specified	not specified	ISP-2
MSV000089813	PLT3_ISP2_E3.mzML	culture_bacterial	culture_bacterial	1275|Kocuria rosea	2022	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	B-1106	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	06/14/2022 - 06/30/2022	United States of America	not applicable	not specified	not specified	not specified	MSV000089813_B-1106	not applicable	not applicable	not applicable	B-1106	Kocuria rosea	not specified	not specified	ISP-2
MSV000089813	PLT3_ISP2_E4.mzML	culture_bacterial	culture_bacterial	1871188|Kitasatospora sp.	2022	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	B-1286	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	06/14/2022 - 06/30/2022	United States of America	not applicable	not specified	not specified	not specified	MSV000089813_B-1286	not applicable	not applicable	not applicable	B-1286	Kitasatospora sp.	not specified	not specified	ISP-2
MSV000089813	PLT3_ISP2_E5.mzML	culture_bacterial	culture_bacterial	33008|Rhodococcus globerulus	2022	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	B-1306	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	06/14/2022 - 06/30/2022	United States of America	not applicable	not specified	not specified	not specified	MSV000089813_B-1306	not applicable	not applicable	not applicable	B-1306	Rhodococcus globerulus	not specified	not specified	ISP-2
MSV000089813	PLT3_ISP2_E6.mzML	culture_bacterial	culture_bacterial	not specified|Actinomycete sp.	2022	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	B-1348	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	06/14/2022 - 06/30/2022	United States of America	not applicable	not specified	not specified	not specified	MSV000089813_B-1348	not applicable	not applicable	not applicable	B-1348	Actinomycete sp.	not specified	not specified	ISP-2
MSV000089813	PLT3_ISP2_E7.mzML	culture_bacterial	culture_bacterial	173777|Streptomyces cinnamoneus subsp. azacoluta	2022	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	B-1699	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	06/14/2022 - 06/30/2022	United States of America	not applicable	not specified	not specified	not specified	MSV000089813_B-1699	not applicable	not applicable	not applicable	B-1699	Streptomyces cinnamoneus subsp. azacoluta	not specified	not specified	ISP-2
