"ATTRIBUTE_MassiveID	filename	SampleType	SampleTypeSub1	NCBITaxonomy	YearOfAnalysis	SampleCollectionMethod	SampleExtractionMethod	InternalStandardsUsed	MassSpectrometer	IonizationSourceAndPolarity	ChromatographyAndPhase	SubjectIdentifierAsRecorded	AgeInYears	BiologicalSex	UBERONBodyPartName	TermsofPosition	HealthStatus	DOIDCommonName	ComorbidityListDOIDIndex	SampleCollectionDateandTime	Country	HumanPopulationDensity	LatitudeandLongitude	DepthorAltitudeMeters	qiita_sample_name	UniqueSubjectID	LifeStage	UBERONOntologyIndex	DOIDOntologyIndex	ATTRIBUTE_strain	ATTRIBUTE_strain_name	ATTRIBUTE_country	ATTRIBUTE_substrate	ATTRIBUTE_media"
" dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	PLT8_ISP2_A11	not specified	not specified	not specified	not specified	not specified	not specified	not specified	09/11/2023 - 09/23/2023	United States of America	not specified	not specified	not specified	not specified	MSV000093329_PLT8_ISP2_A11	not specified	not applicable	not applicable	JCM30489	Brevibacterium sandarakinum	not specified	not specified	ISP-2"
" dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	PLT8_ISP2_B1	not specified	not specified	not specified	not specified	not specified	not specified	not specified	09/11/2023 - 09/23/2023	United States of America	not specified	not specified	not specified	not specified	MSV000093329_PLT8_ISP2_B1	not specified	not applicable	not applicable	JCM30547	Kribbella albertanoniae	not specified	not specified	ISP-2"
" dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	PLT8_ISP2_B2	not specified	not specified	not specified	not specified	not specified	not specified	not specified	09/11/2023 - 09/23/2023	United States of America	not specified	not specified	not specified	not specified	MSV000093329_PLT8_ISP2_B2	not specified	not applicable	not applicable	JCM30549	Mycetocola reblochoni	not specified	not specified	ISP-2"
" dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	PLT8_ISP2_B3	not specified	not specified	not specified	not specified	not specified	not specified	not specified	09/11/2023 - 09/23/2023	United States of America	not specified	not specified	not specified	not specified	MSV000093329_PLT8_ISP2_B3	not specified	not applicable	not applicable	JCM30727	Nocardia carnea	not specified	not specified	ISP-2"
" dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	PLT8_ISP2_B4	not specified	not specified	not specified	not specified	not specified	not specified	not specified	09/11/2023 - 09/23/2023	United States of America	not specified	not specified	not specified	not specified	MSV000093329_PLT8_ISP2_B4	not specified	not applicable	not applicable	JCM30782	Nonomuraea fuscirosea	not specified	not specified	ISP-2"
" dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	PLT8_ISP2_B5	not specified	not specified	not specified	not specified	not specified	not specified	not specified	09/11/2023 - 09/23/2023	United States of America	not specified	not specified	not specified	not specified	MSV000093329_PLT8_ISP2_B5	not specified	not applicable	not applicable	JCM30783	Nonomuraea solani	not specified	not specified	ISP-2"
" dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	PLT8_ISP2_B6	not specified	not specified	not specified	not specified	not specified	not specified	not specified	09/11/2023 - 09/23/2023	United States of America	not specified	not specified	not specified	not specified	MSV000093329_PLT8_ISP2_B6	not specified	not applicable	not applicable	JCM30994	Brevibacterium siliguriense	not specified	not specified	ISP-2"
" dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	PLT8_ISP2_B7	not specified	not specified	not specified	not specified	not specified	not specified	not specified	09/11/2023 - 09/23/2023	United States of America	not specified	not specified	not specified	not specified	MSV000093329_PLT8_ISP2_B7	not specified	not applicable	not applicable	JCM30998	Streptosporangium sandarakinum	not specified	not specified	ISP-2"
" dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	PLT8_ISP2_B8	not specified	not specified	not specified	not specified	not specified	not specified	not specified	09/11/2023 - 09/23/2023	United States of America	not specified	not specified	not specified	not specified	MSV000093329_PLT8_ISP2_B8	not specified	not applicable	not applicable	JCM31031	Gordonia neofelifaecis	not specified	not specified	ISP-2"
" dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	PLT8_ISP2_B9	not specified	not specified	not specified	not specified	not specified	not specified	not specified	09/11/2023 - 09/23/2023	United States of America	not specified	not specified	not specified	not specified	MSV000093329_PLT8_ISP2_B9	not specified	not applicable	not applicable	JCM31036	Micromonospora haikouensis	not specified	not specified	ISP-2"
" dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	PLT8_ISP2_B10	not specified	not specified	not specified	not specified	not specified	not specified	not specified	09/11/2023 - 09/23/2023	United States of America	not specified	not specified	not specified	not specified	MSV000093329_PLT8_ISP2_B10	not specified	not applicable	not applicable	JCM31131	Paenibacillus ihbetae	not specified	not specified	ISP-2"
" dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	PLT8_ISP2_B11	not specified	not specified	not specified	not specified	not specified	not specified	not specified	09/11/2023 - 09/23/2023	United States of America	not specified	not specified	not specified	not specified	MSV000093329_PLT8_ISP2_B11	not specified	not applicable	not applicable	JCM31480	Allonocardiopsis opalescens	not specified	not specified	ISP-2"
" dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	PLT8_ISP2_C1	not specified	not specified	not specified	not specified	not specified	not specified	not specified	09/11/2023 - 09/23/2023	United States of America	not specified	not specified	not specified	not specified	MSV000093329_PLT8_ISP2_C1	not specified	not applicable	not applicable	JCM31489	Labedaea rhizosphaerae	not specified	not specified	ISP-2"
" dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	PLT8_ISP2_C2	not specified	not specified	not specified	not specified	not specified	not specified	not specified	09/11/2023 - 09/23/2023	United States of America	not specified	not specified	not specified	not specified	MSV000093329_PLT8_ISP2_C2	not specified	not applicable	not applicable	JCM31702	Micromonospora zamorensis	not specified	not specified	ISP-2"
" dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	PLT8_ISP2_C3	not specified	not specified	not specified	not specified	not specified	not specified	not specified	09/11/2023 - 09/23/2023	United States of America	not specified	not specified	not specified	not specified	MSV000093329_PLT8_ISP2_C3	not specified	not applicable	not applicable	JCM31706	Nakamurella panacisegetis	not specified	not specified	ISP-2"
" dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	PLT8_ISP2_C4	not specified	not specified	not specified	not specified	not specified	not specified	not specified	09/11/2023 - 09/23/2023	United States of America	not specified	not specified	not specified	not specified	MSV000093329_PLT8_ISP2_C4	not specified	not applicable	not applicable	JCM31776	Micromonospora violae	not specified	not specified	ISP-2"
" dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	PLT8_ISP2_C5	not specified	not specified	not specified	not specified	not specified	not specified	not specified	09/11/2023 - 09/23/2023	United States of America	not specified	not specified	not specified	not specified	MSV000093329_PLT8_ISP2_C5	not specified	not applicable	not applicable	JCM31825	Stackebrandtia endophytica	not specified	not specified	ISP-2"
" dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	PLT8_ISP2_C6	not specified	not specified	not specified	not specified	not specified	not specified	not specified	09/11/2023 - 09/23/2023	United States of America	not specified	not specified	not specified	not specified	MSV000093329_PLT8_ISP2_C6	not specified	not applicable	not applicable	JCM31910	Pseudomonas putida	not specified	not specified	ISP-2"
" dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	PLT8_ISP2_C7	not specified	not specified	not specified	not specified	not specified	not specified	not specified	09/11/2023 - 09/23/2023	United States of America	not specified	not specified	not specified	not specified	MSV000093329_PLT8_ISP2_C7	not specified	not applicable	not applicable	JCM32496	Saccharothrix carnea	not specified	not specified	ISP-2"
" dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	PLT8_ISP2_C8	not specified	not specified	not specified	not specified	not specified	not specified	not specified	09/11/2023 - 09/23/2023	United States of America	not specified	not specified	not specified	not specified	MSV000093329_PLT8_ISP2_C8	not specified	not applicable	not applicable	JCM33038	Lentzea guizhouensis	not specified	not specified	ISP-2"
" dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	PLT8_ISP2_C9	not specified	not specified	not specified	not specified	not specified	not specified	not specified	09/11/2023 - 09/23/2023	United States of America	not specified	not specified	not specified	not specified	MSV000093329_PLT8_ISP2_C9	not specified	not applicable	not applicable	JCM33489	Jinshanibacter zhutongyuii	not specified	not specified	ISP-2"
" dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	PLT8_ISP2_C10	not specified	not specified	not specified	not specified	not specified	not specified	not specified	09/11/2023 - 09/23/2023	United States of America	not specified	not specified	not specified	not specified	MSV000093329_PLT8_ISP2_C10	not specified	not applicable	not applicable	JCM3376	Rhodococcus corynebacterioides	not specified	not specified	ISP-2"
" dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	PLT8_ISP2_C11	not specified	not specified	not specified	not specified	not specified	not specified	not specified	09/11/2023 - 09/23/2023	United States of America	not specified	not specified	not specified	not specified	MSV000093329_PLT8_ISP2_C11	not specified	not applicable	not applicable	JCM6824	Rhodococcus sp.	not specified	not specified	ISP-2"
" dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	PLT8_ISP2_D1	not specified	not specified	not specified	not specified	not specified	not specified	not specified	09/11/2023 - 09/23/2023	United States of America	not specified	not specified	not specified	not specified	MSV000093329_PLT8_ISP2_D1	not specified	not applicable	not applicable	JCM7475	Rhodococcus sp.	not specified	not specified	ISP-2"
" dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	PLT8_ISP2_D2	not specified	not specified	not specified	not specified	not specified	not specified	not specified	09/11/2023 - 09/23/2023	United States of America	not specified	not specified	not specified	not specified	MSV000093329_PLT8_ISP2_D2	not specified	not applicable	not applicable	JCM9374	Planomonospora sphaerica	not specified	not specified	ISP-2"
" dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	PLT8_ISP2_D3	not specified	not specified	not specified	not specified	not specified	not specified	not specified	09/11/2023 - 09/23/2023	United States of America	not specified	not specified	not specified	not specified	MSV000093329_PLT8_ISP2_D3	not specified	not applicable	not applicable	JCM9375	Saccharopolyspora spinosa	not specified	not specified	ISP-2"
" dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	PLT8_ISP2_D4	not specified	not specified	not specified	not specified	not specified	not specified	not specified	09/11/2023 - 09/23/2023	United States of America	not specified	not specified	not specified	not specified	MSV000093329_PLT8_ISP2_D4	not specified	not applicable	not applicable	JCM9703	Rhodococcus opacus	not specified	not specified	ISP-2"
" dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	PLT8_ISP2_D5	not specified	not specified	not specified	not specified	not specified	not specified	not specified	09/11/2023 - 09/23/2023	United States of America	not specified	not specified	not specified	not specified	MSV000093329_PLT8_ISP2_D5	not specified	not applicable	not applicable	JCM10488	Trinickia caryophylli	not specified	not specified	ISP-2"
" dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	PLT8_ISP2_D6	not specified	not specified	not specified	not specified	not specified	not specified	not specified	09/11/2023 - 09/23/2023	United States of America	not specified	not specified	not specified	not specified	MSV000093329_PLT8_ISP2_D6	not specified	not applicable	not applicable	JCM10914	Paenibacillus sp.	not specified	not specified	ISP-2"
" dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	PLT8_ISP2_D7	not specified	not specified	not specified	not specified	not specified	not specified	not specified	09/11/2023 - 09/23/2023	United States of America	not specified	not specified	not specified	not specified	MSV000093329_PLT8_ISP2_D7	not specified	not applicable	not applicable	JCM11236	Paenibacillus daejeonensis	not specified	not specified	ISP-2"
" dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	PLT8_ISP2_D8	not specified	not specified	not specified	not specified	not specified	not specified	not specified	09/11/2023 - 09/23/2023	United States of America	not specified	not specified	not specified	not specified	MSV000093329_PLT8_ISP2_D8	not specified	not applicable	not applicable	JCM11283	Cupriavidus gilardii	not specified	not specified	ISP-2"
" dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	PLT8_ISP2_D9	not specified	not specified	not specified	not specified	not specified	not specified	not specified	09/11/2023 - 09/23/2023	United States of America	not specified	not specified	not specified	not specified	MSV000093329_PLT8_ISP2_D9	not specified	not applicable	not applicable	JCM11285	Cupriavidus oxalaticus	not specified	not specified	ISP-2"
" dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	PLT8_ISP2_D10	not specified	not specified	not specified	not specified	not specified	not specified	not specified	09/11/2023 - 09/23/2023	United States of America	not specified	not specified	not specified	not specified	MSV000093329_PLT8_ISP2_D10	not specified	not applicable	not applicable	JCM11544	Rossellomorea marisflavi	not specified	not specified	ISP-2"
" dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	PLT8_ISP2_D11	not specified	not specified	not specified	not specified	not specified	not specified	not specified	09/11/2023 - 09/23/2023	United States of America	not specified	not specified	not specified	not specified	MSV000093329_PLT8_ISP2_D11	not specified	not applicable	not applicable	JCM11940	Pseudomonas rhodesiae	not specified	not specified	ISP-2"
" dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	PLT8_ISP2_E1	not specified	not specified	not specified	not specified	not specified	not specified	not specified	09/11/2023 - 09/23/2023	United States of America	not specified	not specified	not specified	not specified	MSV000093329_PLT8_ISP2_E1	not specified	not applicable	not applicable	JCM12211	Priestia endophyticus	not specified	not specified	ISP-2"
" dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	PLT8_ISP2_E2	not specified	not specified	not specified	not specified	not specified	not specified	not specified	09/11/2023 - 09/23/2023	United States of America	not specified	not specified	not specified	not specified	MSV000093329_PLT8_ISP2_E2	not specified	not applicable	not applicable	JCM12232	Bacillus sonorensis	not specified	not specified	ISP-2"
" dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	PLT8_ISP2_E3	not specified	not specified	not specified	not specified	not specified	not specified	not specified	09/11/2023 - 09/23/2023	United States of America	not specified	not specified	not specified	not specified	MSV000093329_PLT8_ISP2_E3	not specified	not applicable	not applicable	JCM13186	Paenibacillus assamensis	not specified	not specified	ISP-2"
" dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	PLT8_ISP2_E4	not specified	not specified	not specified	not specified	not specified	not specified	not specified	09/11/2023 - 09/23/2023	United States of America	not specified	not specified	not specified	not specified	MSV000093329_PLT8_ISP2_E4	not specified	not applicable	not applicable	JCM13426	Pseudomonas citronellolis	not specified	not specified	ISP-2"
" dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	PLT8_ISP2_E5	not specified	not specified	not specified	not specified	not specified	not specified	not specified	09/11/2023 - 09/23/2023	United States of America	not specified	not specified	not specified	not specified	MSV000093329_PLT8_ISP2_E5	not specified	not applicable	not applicable	JCM13586	Photobacterium lutimaris	not specified	not specified	ISP-2"
" dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	PLT8_ISP2_E6	not specified	not specified	not specified	not specified	not specified	not specified	not specified	09/11/2023 - 09/23/2023	United States of America	not specified	not specified	not specified	not specified	MSV000093329_PLT8_ISP2_E6	not specified	not applicable	not applicable	JCM14351	Pseudomonas putida	not specified	not specified	ISP-2"
" dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	PLT8_ISP2_E7	not specified	not specified	not specified	not specified	not specified	not specified	not specified	09/11/2023 - 09/23/2023	United States of America	not specified	not specified	not specified	not specified	MSV000093329_PLT8_ISP2_E7	not specified	not applicable	not applicable	JCM14741	Mycolicibacterium fluoranthenivorans	not specified	not specified	ISP-2"
" dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	PLT8_ISP2_E8	not specified	not specified	not specified	not specified	not specified	not specified	not specified	09/11/2023 - 09/23/2023	United States of America	not specified	not specified	not specified	not specified	MSV000093329_PLT8_ISP2_E8	not specified	not applicable	not applicable	JCM14769	Pseudomonas koreensis	not specified	not specified	ISP-2"
" dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	PLT8_ISP2_E9	not specified	not specified	not specified	not specified	not specified	not specified	not specified	09/11/2023 - 09/23/2023	United States of America	not specified	not specified	not specified	not specified	MSV000093329_PLT8_ISP2_E9	not specified	not applicable	not applicable	JCM14855	Serratia nematodiphila	not specified	not specified	ISP-2"
" dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	PLT8_ISP2_E10	not specified	not specified	not specified	not specified	not specified	not specified	not specified	09/11/2023 - 09/23/2023	United States of America	not specified	not specified	not specified	not specified	MSV000093329_PLT8_ISP2_E10	not specified	not applicable	not applicable	JCM14954	Paenibacillus macquariensis subsp. defensor	not specified	not specified	ISP-2"
" dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	PLT8_ISP2_E11	not specified	not specified	not specified	not specified	not specified	not specified	not specified	09/11/2023 - 09/23/2023	United States of America	not specified	not specified	not specified	not specified	MSV000093329_PLT8_ISP2_E11	not specified	not applicable	not applicable	JCM14963	Halopseudomonas sabulinigri	not specified	not specified	ISP-2"
" dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	PLT8_ISP2_F1	not specified	not specified	not specified	not specified	not specified	not specified	not specified	09/11/2023 - 09/23/2023	United States of America	not specified	not specified	not specified	not specified	MSV000093329_PLT8_ISP2_F1	not specified	not applicable	not applicable	JCM15144	Maritalea mobilis	not specified	not specified	ISP-2"
" dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	PLT8_ISP2_F2	not specified	not specified	not specified	not specified	not specified	not specified	not specified	09/11/2023 - 09/23/2023	United States of America	not specified	not specified	not specified	not specified	MSV000093329_PLT8_ISP2_F2	not specified	not applicable	not applicable	JCM15604	Pseudomonas toyotomiensis	not specified	not specified	ISP-2"
" dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	PLT8_ISP2_F3	not specified	not specified	not specified	not specified	not specified	not specified	not specified	09/11/2023 - 09/23/2023	United States of America	not specified	not specified	not specified	not specified	MSV000093329_PLT8_ISP2_F3	not specified	not applicable	not applicable	JCM15801	Bacillus gaemokensis	not specified	not specified	ISP-2"
" dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	PLT8_ISP2_F4	not specified	not specified	not specified	not specified	not specified	not specified	not specified	09/11/2023 - 09/23/2023	United States of America	not specified	not specified	not specified	not specified	MSV000093329_PLT8_ISP2_F4	not specified	not applicable	not applicable	JCM15802	Bacillus manliponensis	not specified	not specified	ISP-2"
" dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	PLT8_ISP2_F5	not specified	not specified	not specified	not specified	not specified	not specified	not specified	09/11/2023 - 09/23/2023	United States of America	not specified	not specified	not specified	not specified	MSV000093329_PLT8_ISP2_F5	not specified	not applicable	not applicable	JCM16345	Paraurantiacibacter namhicola	not specified	not specified	ISP-2"
" dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	PLT8_ISP2_F6	not specified	not specified	not specified	not specified	not specified	not specified	not specified	09/11/2023 - 09/23/2023	United States of America	not specified	not specified	not specified	not specified	MSV000093329_PLT8_ISP2_F6	not specified	not applicable	not applicable	JCM16393	Pseudomonas pohangensis	not specified	not specified	ISP-2"
" dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	PLT8_ISP2_F7	not specified	not specified	not specified	not specified	not specified	not specified	not specified	09/11/2023 - 09/23/2023	United States of America	not specified	not specified	not specified	not specified	MSV000093329_PLT8_ISP2_F7	not specified	not applicable	not applicable	JCM16394	Pseudomonas umsongensis	not specified	not specified	ISP-2"
" dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	PLT8_ISP2_F8	not specified	not specified	not specified	not specified	not specified	not specified	not specified	09/11/2023 - 09/23/2023	United States of America	not specified	not specified	not specified	not specified	MSV000093329_PLT8_ISP2_F8	not specified	not applicable	not applicable	JCM16679	Deinococcus gobiensis	not specified	not specified	ISP-2"
" dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	PLT8_ISP2_F9	not specified	not specified	not specified	not specified	not specified	not specified	not specified	09/11/2023 - 09/23/2023	United States of America	not specified	not specified	not specified	not specified	MSV000093329_PLT8_ISP2_F9	not specified	not applicable	not applicable	JCM17549	Litorilituus sediminis	not specified	not specified	ISP-2"
" dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	PLT8_ISP2_F10	not specified	not specified	not specified	not specified	not specified	not specified	not specified	09/11/2023 - 09/23/2023	United States of America	not specified	not specified	not specified	not specified	MSV000093329_PLT8_ISP2_F10	not specified	not applicable	not applicable	JCM17682	Siansivirga zeaxanthinifaciens	not specified	not specified	ISP-2"
