MassiveID	filename	SampleType	SampleTypeSub1	NCBITaxonomy	YearOfAnalysis	SampleCollectionMethod	SampleExtractionMethod	InternalStandardsUsed	MassSpectrometer	IonizationSourceAndPolarity	ChromatographyAndPhase	SubjectIdentifierAsRecorded	AgeInYears	BiologicalSex	UBERONBodyPartName	TermsofPosition	HealthStatus	DOIDCommonName	ComorbidityListDOIDIndex	SampleCollectionDateandTime	Country	HumanPopulationDensity	LatitudeandLongitude	DepthorAltitudeMeters	qiita_sample_name	UniqueSubjectID	LifeStage	UBERONOntologyIndex	DOIDOntologyIndex	ATTRIBUTE_strain	ATTRIBUTE_strain_name	ATTRIBUTE_country	ATTRIBUTE_substrate	ATTRIBUTE_media
MSV000088800	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	284042|Streptomyces violaceorubidus	2022	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	B-16381	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	01/24/2022 - 02/09/2022	United States of America	not applicable	not specified	not specified	not specified	MSV000088800_B-16381	not applicable	not applicable	not applicable	B-16381	Streptomyces violaceorubidus	not specified	not specified	CZP
MSV000088800	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	33900|Streptomyces costaricanus	2022	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	B-16897	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	01/24/2022 - 02/09/2022	United States of America	not applicable	not specified	not specified	not specified	MSV000088800_B-16897	not applicable	not applicable	not applicable	B-16897	Streptomyces costaricanus	Costa Rica	nematode suppressive soil	CZP
MSV000088800	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	66369|Streptomyces carpinensis	2022	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	B-16921	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	01/24/2022 - 02/09/2022	United States of America	not applicable	not specified	not specified	not specified	MSV000088800_B-16921	not applicable	not applicable	not applicable	B-16921	Streptomyces carpinensis	Brazil	soil	CZP
MSV000088800	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	66376|Streptomyces spiralis	2022	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	B-16922	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	01/24/2022 - 02/09/2022	United States of America	not applicable	not specified	not specified	not specified	MSV000088800_B-16922	not applicable	not applicable	not applicable	B-16922	Streptomyces spiralis	Brazil	soil	CZP
MSV000088800	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	68277|Streptomyces tricolor	2022	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	B-16925	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	01/24/2022 - 02/09/2022	United States of America	not applicable	not specified	not specified	not specified	MSV000088800_B-16925	not applicable	not applicable	not applicable	B-16925	Streptomyces tricolor	not specified	not specified	CZP
MSV000088800	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	285515|Streptomyces albospinus	2022	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	B-16926	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	01/24/2022 - 02/09/2022	United States of America	not applicable	not specified	not specified	not specified	MSV000088800_B-16926	not applicable	not applicable	not applicable	B-16926	Streptomyces albospinus	Japan	soil	CZP
MSV000088800	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	66422|Streptomyces cinerochromogenes	2022	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	B-16928	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	01/24/2022 - 02/09/2022	United States of America	not applicable	not specified	not specified	not specified	MSV000088800_B-16928	not applicable	not applicable	not applicable	B-16928	Streptomyces cinerochromogenes	Japan	soil	CZP
MSV000088800	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	68221|Streptomyces inusitatus	2022	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	B-16929	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	01/24/2022 - 02/09/2022	United States of America	not applicable	not specified	not specified	not specified	MSV000088800_B-16929	not applicable	not applicable	not applicable	B-16929	Streptomyces inusitatus	Japan	soil	CZP
MSV000088800	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	284043|Streptomyces spinoverrucosus	2022	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	B-16932	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	01/24/2022 - 02/09/2022	United States of America	not applicable	not specified	not specified	not specified	MSV000088800_B-16932	not applicable	not applicable	not applicable	B-16932	Streptomyces spinoverrucosus	not specified	not specified	CZP
MSV000088800	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	66378|Streptomyces yerevanensis	2022	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	B-16943	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	01/24/2022 - 02/09/2022	United States of America	not applicable	not specified	not specified	not specified	MSV000088800_B-16943	not applicable	not applicable	not applicable	B-16943	Streptomyces yerevanensis	not specified	not specified	CZP
MSV000088800	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	337066|Streptomyces albus subsp. chlorinus	2022	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	B-24108	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	01/24/2022 - 02/09/2022	United States of America	not applicable	not specified	not specified	not specified	MSV000088800_B-24108	not applicable	not applicable	not applicable	B-24108	Streptomyces albus subsp. chlorinus	unknown	soil	CZP
MSV000088800	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	178566|Streptomyces mexicanus	2022	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	B-24196	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	01/24/2022 - 02/09/2022	United States of America	not applicable	not specified	not specified	not specified	MSV000088800_B-24196	not applicable	not applicable	not applicable	B-24196	Streptomyces mexicanus	Mexico	soil	CZP
MSV000088800	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	195801|Streptomyces speibonae	2022	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	B-24240	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	01/24/2022 - 02/09/2022	United States of America	not applicable	not specified	not specified	not specified	MSV000088800_B-24240	not applicable	not applicable	not applicable	B-24240	Streptomyces speibonae	South Africa	soil	CZP
MSV000088800	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	89050|Streptomyces yeochonensis	2022	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	B-24245	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	01/24/2022 - 02/09/2022	United States of America	not applicable	not specified	not specified	not specified	MSV000088800_B-24245	not applicable	not applicable	not applicable	B-24245	Streptomyces yeochonensis	Korea	acidic soil	CZP
MSV000088800	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	114696|Streptomyces cangkringensis	2022	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	B-24277	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	01/24/2022 - 02/09/2022	United States of America	not applicable	not specified	not specified	not specified	MSV000088800_B-24277	not applicable	not applicable	not applicable	B-24277	Streptomyces cangkringensis	Indonesia	soil around the rhizosphere of Paraserianthes falcataria	CZP
MSV000088800	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	193460|Streptomyces sanglieri	2022	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	B-24279	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	01/24/2022 - 02/09/2022	United States of America	not applicable	not specified	not specified	not specified	MSV000088800_B-24279	not applicable	not applicable	not applicable	B-24279	Streptomyces sanglieri	United Kingdom	soil from hay plots	CZP
MSV000088800	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	51201|Streptomyces griseocarneus	2022	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	B-24281	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	01/24/2022 - 02/09/2022	United States of America	not applicable	not specified	not specified	not specified	MSV000088800_B-24281	not applicable	not applicable	not applicable	B-24281	Streptomyces griseocarneus	not specified	not specified	CZP
MSV000088800	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	1650571|Streptomyces pathocidini	2022	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	B-24287	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	01/24/2022 - 02/09/2022	United States of America	not applicable	not specified	not specified	not specified	MSV000088800_B-24287	not applicable	not applicable	not applicable	B-24287	Streptomyces pathocidini	not specified	not specified	CZP
MSV000088800	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	68175|Streptomyces castelarensis	2022	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	B-24289	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	01/24/2022 - 02/09/2022	United States of America	not applicable	not specified	not specified	not specified	MSV000088800_B-24289	not applicable	not applicable	not applicable	B-24289	Streptomyces castelarensis	Argentina	dust	CZP
MSV000088800	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	285555|Streptomyces albosporeus subsp. labilomyceticus	2022	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	B-24296	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	01/24/2022 - 02/09/2022	United States of America	not applicable	not specified	not specified	not specified	MSV000088800_B-24296	not applicable	not applicable	not applicable	B-24296	Streptomyces albosporeus subsp. labilomyceticus	not specified	not specified	CZP
MSV000088800	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	202862|Streptomyces drozdowiczii	2022	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	B-24297	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	01/24/2022 - 02/09/2022	United States of America	not applicable	not specified	not specified	not specified	MSV000088800_B-24297	not applicable	not applicable	not applicable	B-24297	Streptomyces drozdowiczii	Brazil	soil	CZP
MSV000088800	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	39478|Streptomyces laurentii	2022	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	B-24298	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	01/24/2022 - 02/09/2022	United States of America	not applicable	not specified	not specified	not specified	MSV000088800_B-24298	not applicable	not applicable	not applicable	B-24298	Streptomyces laurentii	not specified	not specified	CZP
MSV000088800	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	67282|Streptomyces aureorectus	2022	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	B-24301	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	01/24/2022 - 02/09/2022	United States of America	not applicable	not specified	not specified	not specified	MSV000088800_B-24301	not applicable	not applicable	not applicable	B-24301	Streptomyces aureorectus	not specified	not specified	CZP
MSV000088800	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	285568|Streptomyces bungoensis	2022	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	B-24305	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	01/24/2022 - 02/09/2022	United States of America	not applicable	not specified	not specified	not specified	MSV000088800_B-24305	not applicable	not applicable	not applicable	B-24305	Streptomyces bungoensis	Japan	soil	CZP
MSV000088800	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	329524|Streptomyces albidochromogenes	2022	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	B-24308	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	01/24/2022 - 02/09/2022	United States of America	not applicable	not specified	not specified	not specified	MSV000088800_B-24308	not applicable	not applicable	not applicable	B-24308	Streptomyces albidochromogenes	not specified	not specified	CZP
MSV000088800	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	270689|Streptomyces aculeolatus	2022	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	B-24312	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	01/24/2022 - 02/09/2022	United States of America	not applicable	not specified	not specified	not specified	MSV000088800_B-24312	not applicable	not applicable	not applicable	B-24312	Streptomyces aculeolatus	not specified	not specified	CZP
MSV000088800	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	65605|Streptomyces thermoalcalitolerans	2022	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	B-24315	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	01/24/2022 - 02/09/2022	United States of America	not applicable	not specified	not specified	not specified	MSV000088800_B-24315	not applicable	not applicable	not applicable	B-24315	Streptomyces thermoalcalitolerans	Indonesia	soil	CZP
MSV000088800	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	161482|Streptomyces thermospinosisporus	2022	solid material, dried	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	B-24318	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	01/24/2022 - 02/09/2022	United States of America	not applicable	not specified	not specified	not specified	MSV000088800_B-24318	not applicable	not applicable	not applicable	B-24318	Streptomyces thermospinosisporus	United Kingdom	soil	CZP
