MassiveID	filename	SampleType	SampleTypeSub1	NCBITaxonomy	YearOfAnalysis	SampleCollectionMethod	SampleExtractionMethod	InternalStandardsUsed	MassSpectrometer	IonizationSourceAndPolarity	ChromatographyAndPhase	SubjectIdentifierAsRecorded	AgeInYears	BiologicalSex	UBERONBodyPartName	TermsofPosition	HealthStatus	DOIDCommonName	ComorbidityListDOIDIndex	SampleCollectionDateandTime	Country	HumanPopulationDensity	LatitudeandLongitude	DepthorAltitudeMeters	qiita_sample_name	UniqueSubjectID	LifeStage	UBERONOntologyIndex	DOIDOntologyIndex	NCBIRank	NCBIDivision	ENVOEnvironmentBiome	ENVOEnvironmentMaterial	ENVOEnvironmentBiomeIndex	ENVOEnvironmentMaterialIndex
MSV000097981	3D2M2_1.mzML	animal	biofluid	9606|Homo sapiens	2024	feces	ethanol-water (1:1)	sulfamethizole;sulfachloropyridazine	Q Exactive|MS:1001927	electrospray ionization (positive)	reverse phase (C18)				feces	missing value	chronic illness	digestive system symptom	missing value	not specified	USA	Urban	missing value	missing value	missing value						Primates	missing value	missing value		
MSV000097981	3D2M3_1.mzML	animal	biofluid	9606|Homo sapiens	2024	feces	ethanol-water (1:1)	sulfamethizole;sulfachloropyridazine	Q Exactive|MS:1001928	electrospray ionization (positive)	reverse phase (C18)				feces	missing value	chronic illness	digestive system symptom	missing value	not specified	USA	Urban	missing value	missing value	missing value						Primates	missing value	missing value		
MSV000097981	3D1M1_2.mzML	animal	biofluid	9606|Homo sapiens	2024	feces	ethanol-water (1:1)	sulfamethizole;sulfachloropyridazine	Q Exactive|MS:1001929	electrospray ionization (positive)	reverse phase (C18)				feces	missing value	chronic illness	digestive system symptom	missing value	not specified	USA	Urban	missing value	missing value	missing value						Primates	missing value	missing value		
MSV000097981	3D1M2_2.mzML	animal	biofluid	9606|Homo sapiens	2024	feces	ethanol-water (1:1)	sulfamethizole;sulfachloropyridazine	Q Exactive|MS:1001930	electrospray ionization (positive)	reverse phase (C18)				feces	missing value	chronic illness	digestive system symptom	missing value	not specified	USA	Urban	missing value	missing value	missing value						Primates	missing value	missing value		
MSV000097981	3D1M3_2.mzML	animal	biofluid	9606|Homo sapiens	2024	feces	ethanol-water (1:1)	sulfamethizole;sulfachloropyridazine	Q Exactive|MS:1001931	electrospray ionization (positive)	reverse phase (C18)				feces	missing value	chronic illness	digestive system symptom	missing value	not specified	USA	Urban	missing value	missing value	missing value						Primates	missing value	missing value		
MSV000097981	3D2M1_2.mzML	animal	biofluid	9606|Homo sapiens	2024	feces	ethanol-water (1:1)	sulfamethizole;sulfachloropyridazine	Q Exactive|MS:1001932	electrospray ionization (positive)	reverse phase (C18)				feces	missing value	chronic illness	digestive system symptom	missing value	not specified	USA	Urban	missing value	missing value	missing value						Primates	missing value	missing value		
MSV000097981	3D2M2_2.mzML	animal	biofluid	9606|Homo sapiens	2024	feces	ethanol-water (1:1)	sulfamethizole;sulfachloropyridazine	Q Exactive|MS:1001933	electrospray ionization (positive)	reverse phase (C18)				feces	missing value	chronic illness	digestive system symptom	missing value	not specified	USA	Urban	missing value	missing value	missing value						Primates	missing value	missing value		
MSV000097981	3D2M3_2.mzML	animal	biofluid	9606|Homo sapiens	2024	feces	ethanol-water (1:1)	sulfamethizole;sulfachloropyridazine	Q Exactive|MS:1001934	electrospray ionization (positive)	reverse phase (C18)				feces	missing value	chronic illness	digestive system symptom	missing value	not specified	USA	Urban	missing value	missing value	missing value						Primates	missing value	missing value		
MSV000097981	4D1M1.mzML	animal	biofluid	9606|Homo sapiens	2024	feces	ethanol-water (1:1)	sulfamethizole;sulfachloropyridazine	Q Exactive|MS:1001935	electrospray ionization (positive)	reverse phase (C18)				feces	missing value	chronic illness	digestive system symptom	missing value	not specified	USA	Urban	missing value	missing value	missing value						Primates	missing value	missing value		
MSV000097981	4D1M2.mzML	animal	biofluid	9606|Homo sapiens	2024	feces	ethanol-water (1:1)	sulfamethizole;sulfachloropyridazine	Q Exactive|MS:1001936	electrospray ionization (positive)	reverse phase (C18)				feces	missing value	chronic illness	digestive system symptom	missing value	not specified	USA	Urban	missing value	missing value	missing value						Primates	missing value	missing value		
MSV000097981	4D1M3.mzML	animal	biofluid	9606|Homo sapiens	2024	feces	ethanol-water (1:1)	sulfamethizole;sulfachloropyridazine	Q Exactive|MS:1001937	electrospray ionization (positive)	reverse phase (C18)				feces	missing value	chronic illness	digestive system symptom	missing value	not specified	USA	Urban	missing value	missing value	missing value						Primates	missing value	missing value		
MSV000097981	4D2M1.mzML	animal	biofluid	9606|Homo sapiens	2024	feces	ethanol-water (1:1)	sulfamethizole;sulfachloropyridazine	Q Exactive|MS:1001938	electrospray ionization (positive)	reverse phase (C18)				feces	missing value	chronic illness	digestive system symptom	missing value	not specified	USA	Urban	missing value	missing value	missing value						Primates	missing value	missing value		
MSV000097981	4D2M2.mzML	animal	biofluid	9606|Homo sapiens	2024	feces	ethanol-water (1:1)	sulfamethizole;sulfachloropyridazine	Q Exactive|MS:1001939	electrospray ionization (positive)	reverse phase (C18)				feces	missing value	chronic illness	digestive system symptom	missing value	not specified	USA	Urban	missing value	missing value	missing value						Primates	missing value	missing value		
MSV000097981	4D2M3.mzML	animal	biofluid	9606|Homo sapiens	2024	feces	ethanol-water (1:1)	sulfamethizole;sulfachloropyridazine	Q Exactive|MS:1001940	electrospray ionization (positive)	reverse phase (C18)				feces	missing value	chronic illness	digestive system symptom	missing value	not specified	USA	Urban	missing value	missing value	missing value						Primates	missing value	missing value		
MSV000097981	6D1M1.mzML	animal	biofluid	9606|Homo sapiens	2024	feces	ethanol-water (1:1)	sulfamethizole;sulfachloropyridazine	Q Exactive|MS:1001941	electrospray ionization (positive)	reverse phase (C18)				feces	missing value	chronic illness	digestive system symptom	missing value	not specified	USA	Urban	missing value	missing value	missing value						Primates	missing value	missing value		
MSV000097981	6D1M2.mzML	animal	biofluid	9606|Homo sapiens	2024	feces	ethanol-water (1:1)	sulfamethizole;sulfachloropyridazine	Q Exactive|MS:1001942	electrospray ionization (positive)	reverse phase (C18)				feces	missing value	chronic illness	digestive system symptom	missing value	not specified	USA	Urban	missing value	missing value	missing value						Primates	missing value	missing value		
MSV000097981	6D1M3.mzML	animal	biofluid	9606|Homo sapiens	2024	feces	ethanol-water (1:1)	sulfamethizole;sulfachloropyridazine	Q Exactive|MS:1001943	electrospray ionization (positive)	reverse phase (C18)				feces	missing value	chronic illness	digestive system symptom	missing value	not specified	USA	Urban	missing value	missing value	missing value						Primates	missing value	missing value		
MSV000097981	6D2M1.mzML	animal	biofluid	9606|Homo sapiens	2024	feces	ethanol-water (1:1)	sulfamethizole;sulfachloropyridazine	Q Exactive|MS:1001944	electrospray ionization (positive)	reverse phase (C18)				feces	missing value	chronic illness	digestive system symptom	missing value	not specified	USA	Urban	missing value	missing value	missing value						Primates	missing value	missing value		
MSV000097981	6D2M2.mzML	animal	biofluid	9606|Homo sapiens	2024	feces	ethanol-water (1:1)	sulfamethizole;sulfachloropyridazine	Q Exactive|MS:1001945	electrospray ionization (positive)	reverse phase (C18)				feces	missing value	chronic illness	digestive system symptom	missing value	not specified	USA	Urban	missing value	missing value	missing value						Primates	missing value	missing value		
MSV000097981	6D2M3.mzML	animal	biofluid	9606|Homo sapiens	2024	feces	ethanol-water (1:1)	sulfamethizole;sulfachloropyridazine	Q Exactive|MS:1001946	electrospray ionization (positive)	reverse phase (C18)				feces	missing value	chronic illness	digestive system symptom	missing value	not specified	USA	Urban	missing value	missing value	missing value						Primates	missing value	missing value		
MSV000097981	Pooled_QC1.mzML	animal	pool_QC	9606|Homo sapiens	2024	feces	ethanol-water (1:1)	sulfamethizole;sulfachloropyridazine	Q Exactive|MS:1001947	electrospray ionization (positive)	reverse phase (C18)				feces	missing value	chronic illness	digestive system symptom	missing value	not specified	USA	Urban	missing value	missing value	missing value						Primates	missing value	missing value		
MSV000097981	Pooled_QC2.mzML	animal	pool_QC	9606|Homo sapiens	2024	feces	ethanol-water (1:1)	sulfamethizole;sulfachloropyridazine	Q Exactive|MS:1001948	electrospray ionization (positive)	reverse phase (C18)				feces	missing value	chronic illness	digestive system symptom	missing value	not specified	USA	Urban	missing value	missing value	missing value						Primates	missing value	missing value		
MSV000097981	Pooled_QC3.mzML	animal	pool_QC	9606|Homo sapiens	2024	feces	ethanol-water (1:1)	sulfamethizole;sulfachloropyridazine	Q Exactive|MS:1001949	electrospray ionization (positive)	reverse phase (C18)				feces	missing value	chronic illness	digestive system symptom	missing value	not specified	USA	Urban	missing value	missing value	missing value						Primates	missing value	missing value		
MSV000097981	Pooled_QC4.mzML	animal	pool_QC	9606|Homo sapiens	2024	feces	ethanol-water (1:1)	sulfamethizole;sulfachloropyridazine	Q Exactive|MS:1001950	electrospray ionization (positive)	reverse phase (C18)				feces	missing value	chronic illness	digestive system symptom	missing value	not specified	USA	Urban	missing value	missing value	missing value						Primates	missing value	missing value		
MSV000097981	Pooled_QC5.mzML	animal	pool_QC	9606|Homo sapiens	2024	feces	ethanol-water (1:1)	sulfamethizole;sulfachloropyridazine	Q Exactive|MS:1001951	electrospray ionization (positive)	reverse phase (C18)				feces	missing value	chronic illness	digestive system symptom	missing value	not specified	USA	Urban	missing value	missing value	missing value						Primates	missing value	missing value		
MSV000097981	Pooled_QC6.mzML	animal	pool_QC	9606|Homo sapiens	2024	feces	ethanol-water (1:1)	sulfamethizole;sulfachloropyridazine	Q Exactive|MS:1001952	electrospray ionization (positive)	reverse phase (C18)				feces	missing value	chronic illness	digestive system symptom	missing value	not specified	USA	Urban	missing value	missing value	missing value						Primates	missing value	missing value		
MSV000097981	Pooled_QC7.mzML	animal	pool_QC	9606|Homo sapiens	2024	feces	ethanol-water (1:1)	sulfamethizole;sulfachloropyridazine	Q Exactive|MS:1001953	electrospray ionization (positive)	reverse phase (C18)				feces	missing value	chronic illness	digestive system symptom	missing value	not specified	USA	Urban	missing value	missing value	missing value						Primates	missing value	missing value		
MSV000097981	QC_mix1.mzML	animal	blank_QC	9606|Homo sapiens	2024	feces	ethanol-water (1:1)	sulfamethizole;sulfachloropyridazine	Q Exactive|MS:1001954	electrospray ionization (positive)	reverse phase (C18)				feces	missing value	chronic illness	digestive system symptom	missing value	not specified	USA	Urban	missing value	missing value	missing value						Primates	missing value	missing value		
MSV000097981	QC_mix2.mzML	animal	blank_QC	9606|Homo sapiens	2024	feces	ethanol-water (1:1)	sulfamethizole;sulfachloropyridazine	Q Exactive|MS:1001955	electrospray ionization (positive)	reverse phase (C18)				feces	missing value	chronic illness	digestive system symptom	missing value	not specified	USA	Urban	missing value	missing value	missing value						Primates	missing value	missing value		
MSV000097981	QC_mix3.mzML	animal	blank_QC	9606|Homo sapiens	2024	feces	ethanol-water (1:1)	sulfamethizole;sulfachloropyridazine	Q Exactive|MS:1001956	electrospray ionization (positive)	reverse phase (C18)				feces	missing value	chronic illness	digestive system symptom	missing value	not specified	USA	Urban	missing value	missing value	missing value						Primates	missing value	missing value		
