MassiveID	filename	SampleType	SampleTypeSub1	NCBITaxonomy	YearOfAnalysis	SampleCollectionMethod	SampleExtractionMethod	InternalStandardsUsed	MassSpectrometer	IonizationSourceAndPolarity	ChromatographyAndPhase	SubjectIdentifierAsRecorded	AgeInYears	BiologicalSex	UBERONBodyPartName	TermsofPosition	HealthStatus	DOIDCommonName	ComorbidityListDOIDIndex	SampleCollectionDateandTime	Country	HumanPopulationDensity	LatitudeandLongitude	DepthorAltitudeMeters	qiita_sample_name	UniqueSubjectID	LifeStage	UBERONOntologyIndex	DOIDOntologyIndex	ATTRIBUTE_strain	ATTRIBUTE_strain_name	ATTRIBUTE_country	ATTRIBUTE_substrate	ATTRIBUTE_media
MSV000088235	P610014-11W-001.mzML	culture_bacterial	culture_bacterial	68250|Streptomyces pallidus	2021	solid, solid phase extraction (C18)	acetonitrile (80%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610014-11W-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000088235_P610014-11W-001	not specified	not applicable	not applicable	13434	Streptomyces pallidus	not specified	not specified	ISP-2
MSV000088235	P610015-11Y-001.mzML	culture_bacterial	culture_bacterial	1943|Streptomyces griseoruber	2021	solid, solid phase extraction (C18)	acetonitrile (80%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610015-11Y-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000088235_P610015-11Y-001	not specified	not applicable	not applicable	12873	Streptomyces griseoruber	not specified	not specified	ISP-2
MSV000088235	P610016-11B-001.mzML	culture_bacterial	culture_bacterial	1931|Streptomyces sp.	2021	solid, solid phase extraction (C18)	acetonitrile (80%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610016-11B-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000088235_P610016-11B-001	not specified	not applicable	not applicable	106124	Streptomyces sp.	not specified	not specified	ISP-2
MSV000088235	P610017-11D-001.mzML	culture_bacterial	culture_bacterial	285483|Streptomyces miharaensis	2021	solid, solid phase extraction (C18)	acetonitrile (80%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610017-11D-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000088235_P610017-11D-001	not specified	not applicable	not applicable	13791	Streptomyces miharaensis	not specified	not specified	ISP-2
MSV000088235	P610018-11F-001.mzML	culture_bacterial	culture_bacterial	66424|Streptomyces hiroshimensis	2021	solid, solid phase extraction (C18)	acetonitrile (80%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610018-11F-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000088235_P610018-11F-001	not specified	not applicable	not applicable	13862	Streptomyces hiroshimensis	not specified	not specified	ISP-2
MSV000088235	P610019-11H-001.mzML	culture_bacterial	culture_bacterial	42238|Streptomyces neyagawaensis	2021	solid, solid phase extraction (C18)	acetonitrile (80%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610019-11H-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000088235_P610019-11H-001	not specified	not applicable	not applicable	13477	Streptomyces neyagawaensis	not specified	not specified	ISP-2
MSV000088235	P610020-11K-001.mzML	culture_bacterial	culture_bacterial	1909|Streptomyces griseolus	2021	solid, solid phase extraction (C18)	acetonitrile (80%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610020-11K-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000088235_P610020-11K-001	not specified	not applicable	not applicable	3403	Streptomyces griseolus	not specified	not specified	ISP-2
MSV000088235	P610021-11M-001.mzML	culture_bacterial	culture_bacterial	66905|Streptomyces thermophilus	2021	solid, solid phase extraction (C18)	acetonitrile (80%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610021-11M-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000088235_P610021-11M-001	not specified	not applicable	not applicable	13370	Streptomyces thermophilus	not specified	not specified	ISP-2
MSV000088235	P610022-11P-001.mzML	culture_bacterial	culture_bacterial	285508|Streptomyces piomogenus	2021	solid, solid phase extraction (C18)	acetonitrile (80%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610022-11P-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000088235_P610022-11P-001	not specified	not applicable	not applicable	13839	Streptomyces piomogenus	not specified	not specified	ISP-2
MSV000088235	P610023-11R-001.mzML	culture_bacterial	culture_bacterial	33900|Streptomyces costaricanus	2021	solid, solid phase extraction (C18)	acetonitrile (80%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610023-11R-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000088235_P610023-11R-001	not specified	not applicable	not applicable	100773	Streptomyces costaricanus	not specified	not specified	ISP-2
MSV000088235	P610024-11T-001.mzML	culture_bacterial	culture_bacterial	565074|Streptomyces rubrus	2021	solid, solid phase extraction (C18)	acetonitrile (80%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610024-11T-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000088235_P610024-11T-001	not specified	not applicable	not applicable	105046	Streptomyces rubrus	not specified	not specified	ISP-2
MSV000088235	P610025-11V-001.mzML	culture_bacterial	culture_bacterial	68188|Streptomyces clavifer	2021	solid, solid phase extraction (C18)	acetonitrile (80%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610025-11V-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000088235_P610025-11V-001	not specified	not applicable	not applicable	15398	Streptomyces clavifer	not specified	not specified	ISP-2
MSV000088235	P610026-11X-001.mzML	culture_bacterial	culture_bacterial	1924|Streptomyces purpurascens	2021	solid, solid phase extraction (C18)	acetonitrile (80%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610026-11X-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000088235_P610026-11X-001	not specified	not applicable	not applicable	109895	Streptomyces purpurascens	not specified	not specified	ISP-2
MSV000088235	P610027-11Z-001.mzML	culture_bacterial	culture_bacterial	1931|Streptomyces sp.	2021	solid, solid phase extraction (C18)	acetonitrile (80%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610027-11Z-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000088235_P610027-11Z-001	not specified	not applicable	not applicable	113676	Streptomyces sp.	not specified	not specified	ISP-2
MSV000088235	P610028-11A-001.mzML	culture_bacterial	culture_bacterial	1546107|Streptomyces lydicamycinicus	2021	solid, solid phase extraction (C18)	acetonitrile (80%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610028-11A-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000088235_P610028-11A-001	not specified	not applicable	not applicable	110027	Streptomyces lydicamycinicus	not specified	not specified	ISP-2
MSV000088235	P610029-11C-001.mzML	culture_bacterial	culture_bacterial	1931|Streptomyces sp.	2021	solid, solid phase extraction (C18)	acetonitrile (80%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610029-11C-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000088235_P610029-11C-001	not specified	not applicable	not applicable	105371	Streptomyces sp.	not specified	not specified	ISP-2
MSV000088235	P610030-11E-001.mzML	culture_bacterial	culture_bacterial	66424|Streptomyces hiroshimensis	2021	solid, solid phase extraction (C18)	acetonitrile (80%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610030-11E-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000088235_P610030-11E-001	not specified	not applicable	not applicable	3491	Streptomyces hiroshimensis	not specified	not specified	ISP-2
MSV000088235	P610031-11G-001.mzML	culture_bacterial	culture_bacterial	53446|Streptomyces cinnamoneus	2021	solid, solid phase extraction (C18)	acetonitrile (80%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610031-11G-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000088235_P610031-11G-001	not specified	not applicable	not applicable	13420	Streptomyces cinnamoneus	not specified	not specified	ISP-2
MSV000088235	P610032-11J-001.mzML	culture_bacterial	culture_bacterial	66895|Streptomyces griseomycini	2021	solid, solid phase extraction (C18)	acetonitrile (80%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610032-11J-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000088235_P610032-11J-001	not specified	not applicable	not applicable	12778	Streptomyces griseomycini	not specified	not specified	ISP-2
MSV000088235	P610033-11L-001.mzML	culture_bacterial	culture_bacterial	68236|Streptomyces macrosporeus	2021	solid, solid phase extraction (C18)	acetonitrile (80%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610033-11L-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000088235_P610033-11L-001	not specified	not applicable	not applicable	13897	Streptomyces macrosporeus	not specified	not specified	ISP-2
MSV000088235	P610034-11N-001.mzML	culture_bacterial	culture_bacterial	295352|Streptomyces bangladeshensis	2021	solid, solid phase extraction (C18)	acetonitrile (80%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610034-11N-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000088235_P610034-11N-001	not specified	not applicable	not applicable	102113	Streptomyces bangladeshensis	not specified	not specified	ISP-2
MSV000088235	P610035-11Q-001.mzML	culture_bacterial	culture_bacterial	1909|Streptomyces griseolus	2021	solid, solid phase extraction (C18)	acetonitrile (80%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610035-11Q-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000088235_P610035-11Q-001	not specified	not applicable	not applicable	3402	Streptomyces griseolus	not specified	not specified	ISP-2
MSV000088235	P610036-11S-001.mzML	culture_bacterial	culture_bacterial	66860|Streptomyces thermoviolaceus subsp. thermoviolaceus	2021	solid, solid phase extraction (C18)	acetonitrile (80%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610036-11S-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000088235_P610036-11S-001	not specified	not applicable	not applicable	13905	Streptomyces thermoviolaceus subsp. thermoviolaceus	not specified	not specified	ISP-2
MSV000088235	P610037-11U-001.mzML	culture_bacterial	culture_bacterial	1934|Streptomyces thermovulgaris	2021	solid, solid phase extraction (C18)	acetonitrile (80%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610037-11U-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000088235_P610037-11U-001	not specified	not applicable	not applicable	16615	Streptomyces thermovulgaris	not specified	not specified	ISP-2
MSV000088235	P610038-11W-001.mzML	culture_bacterial	culture_bacterial	not specified|Streptomyces thermocastaneus	2021	solid, solid phase extraction (C18)	acetonitrile (80%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610038-11W-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000088235_P610038-11W-001	not specified	not applicable	not applicable	14275	Streptomyces thermocastaneus	not specified	not specified	ISP-2
MSV000088235	P610039-11Y-001.mzML	culture_bacterial	culture_bacterial	67385|Streptomyces xanthophaeus	2021	solid, solid phase extraction (C18)	acetonitrile (80%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610039-11Y-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000088235_P610039-11Y-001	not specified	not applicable	not applicable	12829	Streptomyces xanthophaeus	not specified	not specified	ISP-2
MSV000088235	P610040-11B-001.mzML	culture_bacterial	culture_bacterial	66883|Streptomyces cyaneofuscatus	2021	solid, solid phase extraction (C18)	acetonitrile (80%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610040-11B-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000088235_P610040-11B-001	not specified	not applicable	not applicable	13190	Streptomyces cyaneofuscatus	not specified	not specified	ISP-2
MSV000088235	P610041-11D-001.mzML	culture_bacterial	culture_bacterial	285453|Streptomyces canarius	2021	solid, solid phase extraction (C18)	acetonitrile (80%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610041-11D-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000088235_P610041-11D-001	not specified	not applicable	not applicable	13431	Streptomyces canarius	not specified	not specified	ISP-2
MSV000088235	P610042-11F-001.mzML	culture_bacterial	culture_bacterial	66424|Streptomyces hiroshimensis	2021	solid, solid phase extraction (C18)	acetonitrile (80%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610042-11F-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000088235_P610042-11F-001	not specified	not applicable	not applicable	13343	Streptomyces hiroshimensis	not specified	not specified	ISP-2
MSV000088235	P610043-11H-001.mzML	culture_bacterial	culture_bacterial	68200|Streptomyces flavofungini	2021	solid, solid phase extraction (C18)	acetonitrile (80%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610043-11H-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000088235_P610043-11H-001	not specified	not applicable	not applicable	13371	Streptomyces flavofungini	not specified	not specified	ISP-2
MSV000088235	P610044-11K-001.mzML	culture_bacterial	culture_bacterial	1911|Streptomyces griseus	2021	solid, solid phase extraction (C18)	acetonitrile (80%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610044-11K-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000088235_P610044-11K-001	not specified	not applicable	not applicable	13189	Streptomyces griseus	not specified	not specified	ISP-2
MSV000088235	P610045-11M-001.mzML	culture_bacterial	culture_bacterial	285499|Streptomyces humidus subsp. antitumoris	2021	solid, solid phase extraction (C18)	acetonitrile (80%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610045-11M-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000088235_P610045-11M-001	not specified	not applicable	not applicable	13976	Streptomyces humidus subsp. antitumoris	not specified	not specified	ISP-2
MSV000088235	P610046-11P-001.mzML	culture_bacterial	culture_bacterial	68267|Streptomyces saraceticus	2021	solid, solid phase extraction (C18)	acetonitrile (80%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610046-11P-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000088235_P610046-11P-001	not specified	not applicable	not applicable	13084	Streptomyces saraceticus	not specified	not specified	ISP-2
MSV000088235	P610047-11R-001.mzML	culture_bacterial	culture_bacterial	1931|Streptomyces sp.	2021	solid, solid phase extraction (C18)	acetonitrile (80%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610047-11R-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000088235_P610047-11R-001	not specified	not applicable	not applicable	13306	Streptomyces sp.	not specified	not specified	ISP-2
MSV000088235	P610048-11T-001.mzML	culture_bacterial	culture_bacterial	not specified|Streptomyces hygroscopicussubsp. hygroscopicus	2021	solid, solid phase extraction (C18)	acetonitrile (80%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610048-11T-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000088235_P610048-11T-001	not specified	not applicable	not applicable	16553	Streptomyces hygroscopicussubsp. hygroscopicus	not specified	not specified	ISP-2
MSV000088235	P610049-11V-001.mzML	culture_bacterial	culture_bacterial	270689|Streptomyces aculeolatus	2021	solid, solid phase extraction (C18)	acetonitrile (80%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610049-11V-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000088235_P610049-11V-001	not specified	not applicable	not applicable	14824	Streptomyces aculeolatus	not specified	not specified	ISP-2
MSV000088235	P610050-11X-001.mzML	culture_bacterial	culture_bacterial	285507|Streptomyces shiodaensis	2021	solid, solid phase extraction (C18)	acetonitrile (80%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610050-11X-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000088235_P610050-11X-001	not specified	not applicable	not applicable	13835	Streptomyces shiodaensis	not specified	not specified	ISP-2
MSV000088235	P610051-11Z-001.mzML	culture_bacterial	culture_bacterial	67352|Kitasatospora purpeofusca	2021	solid, solid phase extraction (C18)	acetonitrile (80%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610051-11Z-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000088235_P610051-11Z-001	not specified	not applicable	not applicable	12905	Kitasatospora purpeofusca	not specified	not specified	ISP-2
MSV000088235	P610052-11A-001.mzML	culture_bacterial	culture_bacterial	1931|Streptomyces sp.	2021	solid, solid phase extraction (C18)	acetonitrile (80%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610052-11A-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000088235_P610052-11A-001	not specified	not applicable	not applicable	104418	Streptomyces sp.	not specified	not specified	ISP-2
MSV000088235	P610053-11C-001.mzML	culture_bacterial	culture_bacterial	28894|Streptomyces nitrosporeus	2021	solid, solid phase extraction (C18)	acetonitrile (80%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610053-11C-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000088235_P610053-11C-001	not specified	not applicable	not applicable	12803	Streptomyces nitrosporeus	not specified	not specified	ISP-2
MSV000088235	P610004-11A-002.mzML	culture_bacterial	culture_bacterial	1931|Streptomyces sp.	2021	solid material, dried	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610004-11A-002	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000088235_P610004-11A-002	not specified	not applicable	not applicable	101878	Streptomyces sp.	not specified	not specified	ISP-2
MSV000088235	P610005-11C-002.mzML	culture_bacterial	culture_bacterial	1550619|Streptomyces polymachus	2021	solid material, dried	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610005-11C-002	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000088235_P610005-11C-002	not specified	not applicable	not applicable	110905	Streptomyces polymachus	not specified	not specified	ISP-2
