MassiveID,filename,SampleType,ENVOEnvironmentMaterial,UBERONBodyPartName,NCBITaxonomy,LatitudeandLongitude,SampleCollectionDateandTime,DepthorAltitudeMeters,SampleTypeSub1,YearOfAnalysis,SampleCollectionMethod,SampleExtractionMethod,InternalStandardsUsed,MassSpectrometer,IonizationSourceAndPolarity,ChromatographyAndPhase,SubjectIdentifierAsRecorded,AgeInYears,BiologicalSex,TermsofPosition,HealthStatus,DOIDCommonName,ComorbidityListDOIDIndex,Country,HumanPopulationDensity,qiita_sample_name
MSV000083772,XA_DOM_68.mzXML,environmental,sea water,not applicable,not applicable,-33.6953|25.7946,10/25/2018,na,dissolvedorganicmatter_water_saline,2018,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000083772,XA_DOM_69.mzXML,environmental,sea water,not applicable,not applicable,-33.6953|25.7946,10/25/2018,na,dissolvedorganicmatter_water_saline,2018,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000083772,XA_DOM_60.mzXML,environmental,sea water,not applicable,not applicable,-33.7069|25.8399,10/25/2018,na,dissolvedorganicmatter_water_saline,2018,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000083772,XA_DOM_61.mzXML,environmental,sea water,not applicable,not applicable,-33.7069|25.8399,10/25/2018,na,dissolvedorganicmatter_water_saline,2018,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000083772,XA_DOM_62.mzXML,environmental,sea water,not applicable,not applicable,-33.7069|25.8399,10/25/2018,na,dissolvedorganicmatter_water_saline,2018,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000083772,XA_DOM_63.mzXML,environmental,sea water,not applicable,not applicable,-33.7069|25.8399,10/25/2018,na,dissolvedorganicmatter_water_saline,2018,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000083772,XA_DOM_66.mzXML,environmental,sea water,not applicable,not applicable,-33.7118|25.7971,10/25/2018,na,dissolvedorganicmatter_water_saline,2018,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000083772,XA_DOM_67.mzXML,environmental,sea water,not applicable,not applicable,-33.7118|25.7971,10/25/2018,na,dissolvedorganicmatter_water_saline,2018,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000083772,XA_DOM_28.mzXML,environmental,sea water,not applicable,not applicable,-33.7519|25.343,4/25/2019,na,dissolvedorganicmatter_water_saline,2019,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000083772,XA_DOM_29.mzXML,environmental,sea water,not applicable,not applicable,-33.7519|25.343,4/25/2019,na,dissolvedorganicmatter_water_saline,2019,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000083772,XA_DOM_26.mzXML,environmental,sea water,not applicable,not applicable,-33.7719|25.3864,4/25/2019,na,dissolvedorganicmatter_water_saline,2019,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000083772,XA_DOM_27.mzXML,environmental,sea water,not applicable,not applicable,-33.7719|25.3864,4/25/2019,na,dissolvedorganicmatter_water_saline,2019,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000083772,XA_DOM_24.mzXML,environmental,sea water,not applicable,not applicable,-33.7921|25.4899,4/25/2019,na,dissolvedorganicmatter_water_saline,2019,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000083772,XA_DOM_25.mzXML,environmental,sea water,not applicable,not applicable,-33.7921|25.4899,4/25/2019,na,dissolvedorganicmatter_water_saline,2019,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000083772,XA_DOM_38.mzXML,environmental,sea water,not applicable,not applicable,-33.8205|25.5509,4/25/2019,na,dissolvedorganicmatter_water_saline,2019,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000083772,XA_DOM_39.mzXML,environmental,sea water,not applicable,not applicable,-33.8205|25.5509,4/25/2019,na,dissolvedorganicmatter_water_saline,2019,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000083772,XA_DOM_36.mzXML,environmental,sea water,not applicable,not applicable,-33.835|25.5713,4/25/2019,na,dissolvedorganicmatter_water_saline,2019,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000083772,XA_DOM_37.mzXML,environmental,sea water,not applicable,not applicable,-33.835|25.5713,4/25/2019,na,dissolvedorganicmatter_water_saline,2019,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000083772,XA_DOM_34.mzXML,environmental,sea water,not applicable,not applicable,-33.8383|25.5974,4/25/2019,na,dissolvedorganicmatter_water_saline,2019,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000083772,XA_DOM_35.mzXML,environmental,sea water,not applicable,not applicable,-33.8383|25.5974,4/25/2019,na,dissolvedorganicmatter_water_saline,2019,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000083772,XA_DOM_22.mzXML,environmental,sea water,not applicable,not applicable,-33.85397|25.61175,4/25/2019,na,dissolvedorganicmatter_water_saline,2019,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000083772,XA_DOM_23.mzXML,environmental,sea water,not applicable,not applicable,-33.85397|25.61175,4/25/2019,na,dissolvedorganicmatter_water_saline,2019,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000083772,XA_DOM_32.mzXML,environmental,sea water,not applicable,not applicable,-33.8566|25.5975,4/25/2019,na,dissolvedorganicmatter_water_saline,2019,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000083772,XA_DOM_33.mzXML,environmental,sea water,not applicable,not applicable,-33.8566|25.5975,4/25/2019,na,dissolvedorganicmatter_water_saline,2019,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000083772,XA_DOM_30.mzXML,environmental,sea water,not applicable,not applicable,-33.86258|25.62793,4/25/2019,na,dissolvedorganicmatter_water_saline,2019,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000083772,XA_DOM_31.mzXML,environmental,sea water,not applicable,not applicable,-33.86258|25.62793,4/25/2019,na,dissolvedorganicmatter_water_saline,2019,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000083772,XA_DOM_48.mzXML,environmental,sea water,not applicable,not applicable,-33.74231|26.07328,5/17/2019,na,dissolvedorganicmatter_water_saline,2019,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000083772,XA_DOM_49.mzXML,environmental,sea water,not applicable,not applicable,-33.74231|26.07328,5/17/2019,na,dissolvedorganicmatter_water_saline,2019,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000083772,XA_DOM_50.mzXML,environmental,sea water,not applicable,not applicable,-33.76111|26.23575,5/17/2019,na,dissolvedorganicmatter_water_saline,2019,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000083772,XA_DOM_51.mzXML,environmental,sea water,not applicable,not applicable,-33.76111|26.23575,5/17/2019,na,dissolvedorganicmatter_water_saline,2019,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000083772,XA_DOM_46.mzXML,environmental,sea water,not applicable,not applicable,-33.76897|25.91006,5/17/2019,na,dissolvedorganicmatter_water_saline,2019,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000083772,XA_DOM_47.mzXML,environmental,sea water,not applicable,not applicable,-33.76897|25.91006,5/17/2019,na,dissolvedorganicmatter_water_saline,2019,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000083772,XA_DOM_44.mzXML,environmental,sea water,not applicable,not applicable,-33.83261|25.75714,5/17/2019,na,dissolvedorganicmatter_water_saline,2019,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000083772,XA_DOM_45.mzXML,environmental,sea water,not applicable,not applicable,-33.83261|25.75714,5/17/2019,na,dissolvedorganicmatter_water_saline,2019,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000083772,XA_DOM_52.mzXML,environmental,sea water,not applicable,not applicable,-33.87003|26.29689,5/17/2019,na,dissolvedorganicmatter_water_saline,2019,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000083772,XA_DOM_53.mzXML,environmental,sea water,not applicable,not applicable,-33.87003|26.29689,5/17/2019,na,dissolvedorganicmatter_water_saline,2019,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000083772,XA_DOM_54.mzXML,environmental,sea water,not applicable,not applicable,-33.89183|25.98981,5/17/2019,na,dissolvedorganicmatter_water_saline,2019,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000083772,XA_DOM_55.mzXML,environmental,sea water,not applicable,not applicable,-33.89183|25.98981,5/17/2019,na,dissolvedorganicmatter_water_saline,2019,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000083772,XA_DOM_42.mzXML,environmental,sea water,not applicable,not applicable,-33.90472|25.70381,5/17/2019,na,dissolvedorganicmatter_water_saline,2019,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000083772,XA_DOM_43.mzXML,environmental,sea water,not applicable,not applicable,-33.90472|25.70381,5/17/2019,na,dissolvedorganicmatter_water_saline,2019,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000083772,XA_DOM_56.mzXML,environmental,sea water,not applicable,not applicable,-34.03472|25.73519,5/17/2019,na,dissolvedorganicmatter_water_saline,2019,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000083772,XA_DOM_57.mzXML,environmental,sea water,not applicable,not applicable,-34.03472|25.73519,5/17/2019,na,dissolvedorganicmatter_water_saline,2019,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000083772,XA_Blank_5.mzXML,blank_extraction,"",not applicable,not applicable,"","",na,blank_extraction,2019,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000083772,XA_Blank_4.mzXML,blank_extraction,"",not applicable,not applicable,"","",na,blank_extraction,2019,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000083772,XA_Blank_20_BLNKAB.mzXML,blank_extraction,"",not applicable,not applicable,"","",na,blank_extraction,2019,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000083772,XA_Blank_21_BLNKAB.mzXML,blank_extraction,"",not applicable,not applicable,"","",na,blank_extraction,2019,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000083772,XA_Blank_58_BLNKAB.mzXML,blank_extraction,"",not applicable,not applicable,"","",na,blank_extraction,2019,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000083772,XA_Blank_59_BLNKAB.mzXML,blank_extraction,"",not applicable,not applicable,"","",na,blank_extraction,2019,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000083772,XA_DOM_40_BLNKAB.mzXML,blank_extraction,"",not applicable,not applicable,"","",na,blank_extraction,2019,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000083772,XA_DOM_41_BLNKAB.mzXML,blank_extraction,"",not applicable,not applicable,"","",na,blank_extraction,2019,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
