MassiveID	filename	SampleType	SampleTypeSub1	NCBITaxonomy	YearOfAnalysis	SampleCollectionMethod	SampleExtractionMethod	InternalStandardsUsed	MassSpectrometer	IonizationSourceAndPolarity	ChromatographyAndPhase	SubjectIdentifierAsRecorded	AgeInYears	BiologicalSex	UBERONBodyPartName	TermsofPosition	HealthStatus	DOIDCommonName	ComorbidityListDOIDIndex	SampleCollectionDateandTime	Country	HumanPopulationDensity	LatitudeandLongitude	DepthorAltitudeMeters	qiita_sample_name	UniqueSubjectID	LifeStage	UBERONOntologyIndex	DOIDOntologyIndex	ATTRIBUTE_strain	ATTRIBUTE_strain_name	ATTRIBUTE_country	ATTRIBUTE_substrate	ATTRIBUTE_media
MSV000089090	P610205-11R-001.mzML	culture_bacterial	culture_bacterial	68183|Streptomyces capoamus	2022	solid, solid phase extraction (C18)	acetonitrile (80%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610205-11R-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	04/06/2022 - 04/07/2022	United States of America	not specified	not specified	not specified	not specified	MSV000089090_P610205-11R-001	not specified	not applicable	not applicable	13411	Streptomyces capoamus	not specified	not specified	ISP-2
MSV000089090	P610205-11R-002.mzML	culture_bacterial	culture_bacterial	68183|Streptomyces capoamus	2022	solid material, dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610205-11R-002	not specified	not specified	not specified	not specified	not specified	not specified	not specified	04/06/2022 - 04/07/2022	United States of America	not specified	not specified	not specified	not specified	MSV000089090_P610205-11R-002	not specified	not applicable	not applicable	13411	Streptomyces capoamus	not specified	not specified	ISP-2
MSV000089090	P610206-11T-001.mzML	culture_bacterial	culture_bacterial	1893|Streptomyces atratus	2022	solid, solid phase extraction (C18)	acetonitrile (80%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610206-11T-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	04/06/2022 - 04/07/2022	United States of America	not specified	not specified	not specified	not specified	MSV000089090_P610206-11T-001	not specified	not applicable	not applicable	3897	Streptomyces atratus	not specified	not specified	ISP-2
MSV000089090	P610206-11T-002.mzML	culture_bacterial	culture_bacterial	1893|Streptomyces atratus	2022	solid material, dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610206-11T-002	not specified	not specified	not specified	not specified	not specified	not specified	not specified	04/06/2022 - 04/07/2022	United States of America	not specified	not specified	not specified	not specified	MSV000089090_P610206-11T-002	not specified	not applicable	not applicable	3897	Streptomyces atratus	not specified	not specified	ISP-2
MSV000089090	P610207-11V-001.mzML	culture_bacterial	culture_bacterial	1894|Kitasatospora psammotica	2022	solid, solid phase extraction (C18)	acetonitrile (80%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610207-11V-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	04/06/2022 - 04/07/2022	United States of America	not specified	not specified	not specified	not specified	MSV000089090_P610207-11V-001	not specified	not applicable	not applicable	13971	Kitasatospora psammotica	not specified	not specified	ISP-2
MSV000089090	P610207-11V-002.mzML	culture_bacterial	culture_bacterial	1894|Kitasatospora psammotica	2022	solid material, dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610207-11V-002	not specified	not specified	not specified	not specified	not specified	not specified	not specified	04/06/2022 - 04/07/2022	United States of America	not specified	not specified	not specified	not specified	MSV000089090_P610207-11V-002	not specified	not applicable	not applicable	13971	Kitasatospora psammotica	not specified	not specified	ISP-2
MSV000089090	P610208-11X-001.mzML	culture_bacterial	culture_bacterial	66369|Streptomyces carpinensis	2022	solid, solid phase extraction (C18)	acetonitrile (80%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610208-11X-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	04/06/2022 - 04/07/2022	United States of America	not specified	not specified	not specified	not specified	MSV000089090_P610208-11X-001	not specified	not applicable	not applicable	14214	Streptomyces carpinensis	not specified	not specified	ISP-2
MSV000089090	P610208-11X-002.mzML	culture_bacterial	culture_bacterial	66369|Streptomyces carpinensis	2022	solid material, dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610208-11X-002	not specified	not specified	not specified	not specified	not specified	not specified	not specified	04/06/2022 - 04/07/2022	United States of America	not specified	not specified	not specified	not specified	MSV000089090_P610208-11X-002	not specified	not applicable	not applicable	14214	Streptomyces carpinensis	not specified	not specified	ISP-2
MSV000089090	P610209-11Z-001.mzML	culture_bacterial	culture_bacterial	1896|Streptomyces bikiniensis	2022	solid, solid phase extraction (C18)	acetonitrile (80%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610209-11Z-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	04/06/2022 - 04/07/2022	United States of America	not specified	not specified	not specified	not specified	MSV000089090_P610209-11Z-001	not specified	not applicable	not applicable	14598	Streptomyces bikiniensis	not specified	not specified	ISP-2
MSV000089090	P610209-11Z-002.mzML	culture_bacterial	culture_bacterial	1896|Streptomyces bikiniensis	2022	solid material, dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610209-11Z-002	not specified	not specified	not specified	not specified	not specified	not specified	not specified	04/06/2022 - 04/07/2022	United States of America	not specified	not specified	not specified	not specified	MSV000089090_P610209-11Z-002	not specified	not applicable	not applicable	14598	Streptomyces bikiniensis	not specified	not specified	ISP-2
MSV000089090	P610210-11B-001.mzML	culture_bacterial	culture_bacterial	2065|Kitasatospora phosalacinea	2022	solid, solid phase extraction (C18)	acetonitrile (80%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610210-11B-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	04/06/2022 - 04/07/2022	United States of America	not specified	not specified	not specified	not specified	MSV000089090_P610210-11B-001	not specified	not applicable	not applicable	14362	Kitasatospora phosalacinea	not specified	not specified	ISP-2
MSV000089090	P610210-11B-002.mzML	culture_bacterial	culture_bacterial	2065|Kitasatospora phosalacinea	2022	solid material, dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610210-11B-002	not specified	not specified	not specified	not specified	not specified	not specified	not specified	04/06/2022 - 04/07/2022	United States of America	not specified	not specified	not specified	not specified	MSV000089090_P610210-11B-002	not specified	not applicable	not applicable	14362	Kitasatospora phosalacinea	not specified	not specified	ISP-2
MSV000089090	P610211-11D-001.mzML	culture_bacterial	culture_bacterial	1889|Streptomyces ambofaciens	2022	solid, solid phase extraction (C18)	acetonitrile (80%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610211-11D-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	04/06/2022 - 04/07/2022	United States of America	not specified	not specified	not specified	not specified	MSV000089090_P610211-11D-001	not specified	not applicable	not applicable	12836	Streptomyces ambofaciens	not specified	not specified	ISP-2
MSV000089090	P610211-11D-002.mzML	culture_bacterial	culture_bacterial	1889|Streptomyces ambofaciens	2022	solid material, dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610211-11D-002	not specified	not specified	not specified	not specified	not specified	not specified	not specified	04/06/2022 - 04/07/2022	United States of America	not specified	not specified	not specified	not specified	MSV000089090_P610211-11D-002	not specified	not applicable	not applicable	12836	Streptomyces ambofaciens	not specified	not specified	ISP-2
MSV000089090	P610212-11F-001.mzML	culture_bacterial	culture_bacterial	66873|Streptomyces bellus	2022	solid, solid phase extraction (C18)	acetonitrile (80%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610212-11F-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	04/06/2022 - 04/07/2022	United States of America	not specified	not specified	not specified	not specified	MSV000089090_P610212-11F-001	not specified	not applicable	not applicable	12844	Streptomyces bellus	not specified	not specified	ISP-2
MSV000089090	P610212-11F-002.mzML	culture_bacterial	culture_bacterial	66873|Streptomyces bellus	2022	solid material, dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610212-11F-002	not specified	not specified	not specified	not specified	not specified	not specified	not specified	04/06/2022 - 04/07/2022	United States of America	not specified	not specified	not specified	not specified	MSV000089090_P610212-11F-002	not specified	not applicable	not applicable	12844	Streptomyces bellus	not specified	not specified	ISP-2
MSV000089090	P610213-11H-001.mzML	culture_bacterial	culture_bacterial	1955|Streptomyces cinereus	2022	solid, solid phase extraction (C18)	acetonitrile (80%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610213-11H-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	04/06/2022 - 04/07/2022	United States of America	not specified	not specified	not specified	not specified	MSV000089090_P610213-11H-001	not specified	not applicable	not applicable	12247	Streptomyces cinereus	not specified	not specified	ISP-2
MSV000089090	P610213-11H-002.mzML	culture_bacterial	culture_bacterial	1955|Streptomyces cinereus	2022	solid material, dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610213-11H-002	not specified	not specified	not specified	not specified	not specified	not specified	not specified	04/06/2022 - 04/07/2022	United States of America	not specified	not specified	not specified	not specified	MSV000089090_P610213-11H-002	not specified	not applicable	not applicable	12247	Streptomyces cinereus	not specified	not specified	ISP-2
MSV000089090	P610214-11K-001.mzML	culture_bacterial	culture_bacterial	285453|Streptomyces canarius	2022	solid, solid phase extraction (C18)	acetonitrile (80%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610214-11K-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	04/06/2022 - 04/07/2022	United States of America	not specified	not specified	not specified	not specified	MSV000089090_P610214-11K-001	not specified	not applicable	not applicable	13431	Streptomyces canarius	not specified	not specified	ISP-2
MSV000089090	P610214-11K-002.mzML	culture_bacterial	culture_bacterial	285453|Streptomyces canarius	2022	solid material, dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610214-11K-002	not specified	not specified	not specified	not specified	not specified	not specified	not specified	04/06/2022 - 04/07/2022	United States of America	not specified	not specified	not specified	not specified	MSV000089090_P610214-11K-002	not specified	not applicable	not applicable	13431	Streptomyces canarius	not specified	not specified	ISP-2
MSV000089090	P610215-11M-001.mzML	culture_bacterial	culture_bacterial	66871|Streptomyces aureoverticillatus	2022	solid, solid phase extraction (C18)	acetonitrile (80%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610215-11M-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	04/06/2022 - 04/07/2022	United States of America	not specified	not specified	not specified	not specified	MSV000089090_P610215-11M-001	not specified	not applicable	not applicable	12742	Streptomyces aureoverticillatus	not specified	not specified	ISP-2
MSV000089090	P610215-11M-002.mzML	culture_bacterial	culture_bacterial	66871|Streptomyces aureoverticillatus	2022	solid material, dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610215-11M-002	not specified	not specified	not specified	not specified	not specified	not specified	not specified	04/06/2022 - 04/07/2022	United States of America	not specified	not specified	not specified	not specified	MSV000089090_P610215-11M-002	not specified	not applicable	not applicable	12742	Streptomyces aureoverticillatus	not specified	not specified	ISP-2
MSV000089090	P610216-11Q-001.mzML	culture_bacterial	culture_bacterial	1894|Kitasatospora aureofaciens	2022	solid, solid phase extraction (C18)	acetonitrile (80%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610216-11Q-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	04/06/2022 - 04/07/2022	United States of America	not specified	not specified	not specified	not specified	MSV000089090_P610216-11Q-001	not specified	not applicable	not applicable	12843	Kitasatospora aureofaciens	not specified	not specified	ISP-2
MSV000089090	P610216-11Q-002.mzML	culture_bacterial	culture_bacterial	1894|Kitasatospora aureofaciens	2022	solid material, dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610216-11Q-002	not specified	not specified	not specified	not specified	not specified	not specified	not specified	04/06/2022 - 04/07/2022	United States of America	not specified	not specified	not specified	not specified	MSV000089090_P610216-11Q-002	not specified	not applicable	not applicable	12843	Kitasatospora aureofaciens	not specified	not specified	ISP-2
MSV000089090	P610217-11S-001.mzML	culture_bacterial	culture_bacterial	1954|Streptomyces brasiliensis	2022	solid, solid phase extraction (C18)	acetonitrile (80%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610217-11S-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	04/06/2022 - 04/07/2022	United States of America	not specified	not specified	not specified	not specified	MSV000089090_P610217-11S-001	not specified	not applicable	not applicable	101283	Streptomyces brasiliensis	not specified	not specified	ISP-2
MSV000089090	P610217-11S-002.mzML	culture_bacterial	culture_bacterial	1954|Streptomyces brasiliensis	2022	solid material, dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610217-11S-002	not specified	not specified	not specified	not specified	not specified	not specified	not specified	04/06/2022 - 04/07/2022	United States of America	not specified	not specified	not specified	not specified	MSV000089090_P610217-11S-002	not specified	not applicable	not applicable	101283	Streptomyces brasiliensis	not specified	not specified	ISP-2
MSV000089090	P610218-11U-001.mzML	culture_bacterial	culture_bacterial	285578|Streptomyces angustmyceticus	2022	solid, solid phase extraction (C18)	acetonitrile (80%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610218-11U-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	04/06/2022 - 04/07/2022	United States of America	not specified	not specified	not specified	not specified	MSV000089090_P610218-11U-001	not specified	not applicable	not applicable	3934	Streptomyces angustmyceticus	not specified	not specified	ISP-2
MSV000089090	P610218-11U-002.mzML	culture_bacterial	culture_bacterial	285578|Streptomyces angustmyceticus	2022	solid material, dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610218-11U-002	not specified	not specified	not specified	not specified	not specified	not specified	not specified	04/06/2022 - 04/07/2022	United States of America	not specified	not specified	not specified	not specified	MSV000089090_P610218-11U-002	not specified	not applicable	not applicable	3934	Streptomyces angustmyceticus	not specified	not specified	ISP-2
MSV000089090	P610219-11W-001.mzML	culture_bacterial	culture_bacterial	1888|Streptomyces albus	2022	solid, solid phase extraction (C18)	acetonitrile (80%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610219-11W-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	04/06/2022 - 04/07/2022	United States of America	not specified	not specified	not specified	not specified	MSV000089090_P610219-11W-001	not specified	not applicable	not applicable	13014	Streptomyces albus	not specified	not specified	ISP-2
MSV000089090	P610219-11W-002.mzML	culture_bacterial	culture_bacterial	1888|Streptomyces albus	2022	solid material, dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610219-11W-002	not specified	not specified	not specified	not specified	not specified	not specified	not specified	04/06/2022 - 04/07/2022	United States of America	not specified	not specified	not specified	not specified	MSV000089090_P610219-11W-002	not specified	not applicable	not applicable	13014	Streptomyces albus	not specified	not specified	ISP-2
MSV000089090	P610220-11Y-001.mzML	culture_bacterial	culture_bacterial	67280|Streptomyces bobili	2022	solid, solid phase extraction (C18)	acetonitrile (80%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610220-11Y-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	04/06/2022 - 04/07/2022	United States of America	not specified	not specified	not specified	not specified	MSV000089090_P610220-11Y-001	not specified	not applicable	not applicable	16166	Streptomyces bobili	not specified	not specified	ISP-2
MSV000089090	P610220-11Y-002.mzML	culture_bacterial	culture_bacterial	67280|Streptomyces bobili	2022	solid material, dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610220-11Y-002	not specified	not specified	not specified	not specified	not specified	not specified	not specified	04/06/2022 - 04/07/2022	United States of America	not specified	not specified	not specified	not specified	MSV000089090_P610220-11Y-002	not specified	not applicable	not applicable	16166	Streptomyces bobili	not specified	not specified	ISP-2
MSV000089090	P610221-11A-001.mzML	culture_bacterial	culture_bacterial	1890|Streptomyces antibioticus	2022	solid, solid phase extraction (C18)	acetonitrile (80%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610221-11A-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	04/06/2022 - 04/07/2022	United States of America	not specified	not specified	not specified	not specified	MSV000089090_P610221-11A-001	not specified	not applicable	not applicable	12838	Streptomyces antibioticus	not specified	not specified	ISP-2
MSV000089090	P610221-11A-002.mzML	culture_bacterial	culture_bacterial	1890|Streptomyces antibioticus	2022	solid material, dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610221-11A-002	not specified	not specified	not specified	not specified	not specified	not specified	not specified	04/06/2022 - 04/07/2022	United States of America	not specified	not specified	not specified	not specified	MSV000089090_P610221-11A-002	not specified	not applicable	not applicable	12838	Streptomyces antibioticus	not specified	not specified	ISP-2
MSV000089090	P610222-11C-001.mzML	culture_bacterial	culture_bacterial	68570|Streptomyces albulus	2022	solid, solid phase extraction (C18)	acetonitrile (80%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610222-11C-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	04/06/2022 - 04/07/2022	United States of America	not specified	not specified	not specified	not specified	MSV000089090_P610222-11C-001	not specified	not applicable	not applicable	13410	Streptomyces albulus	not specified	not specified	ISP-2
MSV000089090	P610222-11C-002.mzML	culture_bacterial	culture_bacterial	68570|Streptomyces albulus	2022	solid material, dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610222-11C-002	not specified	not specified	not specified	not specified	not specified	not specified	not specified	04/06/2022 - 04/07/2022	United States of America	not specified	not specified	not specified	not specified	MSV000089090_P610222-11C-002	not specified	not applicable	not applicable	13410	Streptomyces albulus	not specified	not specified	ISP-2
MSV000089090	P610223-11E-001.mzML	culture_bacterial	culture_bacterial	67352|Kitasatospora purpeofusca	2022	solid, solid phase extraction (C18)	acetonitrile (80%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610223-11E-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	04/06/2022 - 04/07/2022	United States of America	not specified	not specified	not specified	not specified	MSV000089090_P610223-11E-001	not specified	not applicable	not applicable	12905	Kitasatospora purpeofusca	not specified	not specified	ISP-2
MSV000089090	P610223-11E-002.mzML	culture_bacterial	culture_bacterial	67352|Kitasatospora purpeofusca	2022	solid material, dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610223-11E-002	not specified	not specified	not specified	not specified	not specified	not specified	not specified	04/06/2022 - 04/07/2022	United States of America	not specified	not specified	not specified	not specified	MSV000089090_P610223-11E-002	not specified	not applicable	not applicable	12905	Kitasatospora purpeofusca	not specified	not specified	ISP-2
MSV000089090	P610224-11G-001.mzML	culture_bacterial	culture_bacterial	68171|Streptomyces alanosinicus	2022	solid, solid phase extraction (C18)	acetonitrile (80%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610224-11G-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	04/06/2022 - 04/07/2022	United States of America	not specified	not specified	not specified	not specified	MSV000089090_P610224-11G-001	not specified	not applicable	not applicable	13493	Streptomyces alanosinicus	not specified	not specified	ISP-2
MSV000089090	P610224-11G-002.mzML	culture_bacterial	culture_bacterial	68171|Streptomyces alanosinicus	2022	solid material, dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610224-11G-002	not specified	not specified	not specified	not specified	not specified	not specified	not specified	04/06/2022 - 04/07/2022	United States of America	not specified	not specified	not specified	not specified	MSV000089090_P610224-11G-002	not specified	not applicable	not applicable	13493	Streptomyces alanosinicus	not specified	not specified	ISP-2
MSV000089090	P610225-11J-001.mzML	culture_bacterial	culture_bacterial	33897|Streptomyces bluensis	2022	solid, solid phase extraction (C18)	acetonitrile (80%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610225-11J-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	04/06/2022 - 04/07/2022	United States of America	not specified	not specified	not specified	not specified	MSV000089090_P610225-11J-001	not specified	not applicable	not applicable	13460	Streptomyces bluensis	not specified	not specified	ISP-2
MSV000089090	P610225-11J-002.mzML	culture_bacterial	culture_bacterial	33897|Streptomyces bluensis	2022	solid material, dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610225-11J-002	not specified	not specified	not specified	not specified	not specified	not specified	not specified	04/06/2022 - 04/07/2022	United States of America	not specified	not specified	not specified	not specified	MSV000089090_P610225-11J-002	not specified	not applicable	not applicable	13460	Streptomyces bluensis	not specified	not specified	ISP-2
